gene	p.value	fdr	ratio	test_type
TPM3	4.02060183150478e-06	2.82111054954884e-05	1.94746979771296	t_test
TPO	6.475723181365e-05	0.000279067059980659	0.313497963983401	t_test
TPPP	1.32112125179583e-11	1.56831771713185e-09	0.101942253692522	t_test
TPPP3	1.31234604726426e-18	2.1031657753457e-15	0.523430729891787	t_test
TPRA1	2.76333446248094e-06	2.07036924243663e-05	1.57453107597906	t_test
TPRKB	9.95750140583547e-08	1.54182529014415e-06	1.52838082876073	t_test
TPSAB1	7.57014890931507e-10	3.59997645165232e-08	0.191225211271434	t_test
TPSB2	1.3357977227815e-11	1.57408046362473e-09	0.222801399664801	t_test
TPSD1	0.000198437501123047	0.000721943108512588	0.218724862392293	t_test
TPSG1	1.81515229390401e-08	4.21588850175445e-07	0.111601228628948	t_test
TPST1	5.73255578508473e-05	0.00025237767567615	0.48985432650541	t_test
TPX2	3.81561398148093e-06	2.70386921281754e-05	5.90473882275193	t_test
TRABD	0.00212009821073731	0.005463704832817	1.58982030706818	t_test
TRABD2B	1.96255076540393e-09	7.63394139960277e-08	0.38639691473581	t_test
TRADD	0.000102948879700432	0.000413394824875752	1.64110369588039	t_test
TRAF2	1.07097280024307e-06	9.82450492083313e-06	2.13216935016715	t_test
TRAF4	0.00817717257083747	0.0173825928664599	1.69112992481838	t_test
TRAF5	0.00329662717676443	0.00800359750565471	0.666853452851915	t_test
TRAIP	3.85323839506056e-07	4.43620679017532e-06	3.27188354786963	t_test
TRAK2	0.00212022840105384	0.005463704832817	0.443290608677265	t_test
TRAM1	0.000517451238126797	0.00163660421200317	1.59193401605208	t_test
TRAT1	0.00153170267611544	0.00413459105397102	0.539902358690348	t_test
TREH	0.000410873174968836	0.00134188985165082	0.409609525832363	t_test
TREM2	6.24714177875415e-06	4.04185281172039e-05	4.12674581002652	t_test
TREX2	0.00868040213665432	0.0183307582872608	1.88631735341267	t_test
TRIAP1	9.10827398018544e-06	5.46701119125288e-05	1.6504679779376	t_test
TRIB1	0.00162211766295804	0.00433846089228396	0.29778624759274	t_test
TRIB3	8.16632377198265e-06	4.99898795912123e-05	3.65632007422853	t_test
TRIL	2.68852039668856e-05	0.000132613813103511	0.509883058973616	t_test
TRIM11	6.26410203918107e-05	0.000271879898309343	1.97985134409481	t_test
TRIM17	0.000110342118241925	0.000438685881157304	5.6150518911022	t_test
TRIM2	8.09073668845207e-07	7.90141049172047e-06	0.602768308859239	t_test
TRIM23	0.0111602221258384	0.0226196686213085	0.609214107327771	t_test
TRIM24	2.10860220783103e-06	1.67777925249168e-05	2.25574619881946	t_test
TRIM25	0.00167940554971165	0.0044707895913088	1.58447160744338	t_test
TRIM27	5.6813667834187e-05	0.00025075622162233	1.60396048596783	t_test
TRIM28	4.20933113334992e-07	4.75061554528632e-06	1.59193125116907	t_test
TRIM34	0.00082223776678148	0.00243345936296214	3.05814766709961	t_test
TRIM36	0.00550538490731913	0.0124074389712694	3.46670325967971	t_test
TRIM45	0.000819124308226369	0.00242648542765911	1.87712906717726	t_test
TRIM46	0.00136130697472762	0.00373375074054165	2.26308776786955	t_test
TRIM50	9.85080473369469e-05	0.000398457841146368	0.420962801601168	t_test
TRIM58	2.04034354424928e-06	1.63247856416071e-05	1.62726121576444	t_test
TRIM59	4.69968464720603e-07	5.17999629684483e-06	2.51296236788374	t_test
TRIM61	5.29664665674186e-06	3.52948271604761e-05	0.473844971984151	t_test
TRIM63	0.000705316533876002	0.00213958030889586	0.107063615232771	t_test
TRIM65	9.98963147341604e-05	0.000403157476688404	1.83986195607293	t_test
TRIM72	0.00473928620907724	0.0109173207972793	7.36975404530744	t_test
TRIP13	8.40369286682414e-07	8.12779613058079e-06	4.84232486015517	t_test
TRIT1	2.63271877035512e-06	1.99349463134513e-05	2.05456798038459	t_test
TRMT1	5.01215256652601e-06	3.37357232386165e-05	1.67810293716704	t_test
TRMT112	3.56450103265865e-07	4.16968566053924e-06	1.60384076878964	t_test
TRMT2A	3.56332548983409e-07	4.16968566053924e-06	2.02530701562964	t_test
TRMT2B	0.000115171774565563	0.000454952639681468	1.51626853498364	t_test
TRMT6	0.000233064238671195	0.000826895614112149	1.55237348405726	t_test
TRMT9B	0.000207512200206067	0.000749006873987034	0.546156607213366	t_test
TRMU	1.16917053346825e-06	1.05442470283411e-05	2.04462510528714	t_test
TROAP	7.54892377085491e-07	7.4891620062571e-06	7.23924135875565	t_test
TRPC1	1.2940953600473e-05	7.3335121075382e-05	0.38847973827029	t_test
TRPC3	3.58658173128095e-08	6.99252540456308e-07	0.169835163253338	t_test
TRPC4	6.46032791627598e-05	0.000278614680264367	0.282419168235618	t_test
TRPC4AP	1.22843404238868e-07	1.82963605607072e-06	1.58086713353736	t_test
TRPM2	4.23509801903841e-05	0.000196160927321126	2.92332768872232	t_test
TRPM3	9.29057420410399e-06	5.55769847685594e-05	0.571699890456461	t_test
TRPM4	0.00999669843474071	0.0206346070472894	1.6142291811086	t_test
TRPM6	8.50575134149756e-05	0.00035186672947558	0.47473536258421	t_test
TRPM8	0.00953529433921745	0.0198380666078539	9.70254974721925	t_test
TRPS1	8.75615575058358e-07	8.39773501249865e-06	0.428529129069555	t_test
TRPT1	3.50515863606235e-06	2.52125997762726e-05	1.69997594604352	t_test
TRPV1	0.011528992068414	0.0232377847929069	1.5697773940614	t_test
TRUB2	1.501080012685e-05	8.25542494278993e-05	1.60710071322361	t_test
TSACC	1.02630618954505e-05	6.06027376331944e-05	4.36460881766207	t_test
TSC22D1	3.43713236219771e-10	1.93082987674591e-08	0.343677265309601	t_test
TSC22D2	0.0137880253839731	0.027042821540026	0.620992689209537	t_test
TSC22D3	1.15874434870372e-10	7.93591321894268e-09	0.393010818389153	t_test
TSEN15	6.01557670381079e-05	0.000262697530572141	1.5588890117378	t_test
TSEN2	0.000661748365556827	0.00202620926756089	1.61395463014516	t_test
TSEN34	3.48691018312418e-06	2.51151562223587e-05	1.53815746408265	t_test
TSEN54	2.29296373171671e-05	0.000116067709300354	1.91702161386494	t_test
TSHZ1	7.97945809205286e-06	4.90520887545988e-05	0.498878970713659	t_test
TSHZ2	1.73415546544699e-10	1.09848124463452e-08	0.439623972104368	t_test
TSHZ3	8.67068791399205e-07	8.33571952667286e-06	0.254859927138704	t_test
TSLP	1.83163440647328e-07	2.51531902297694e-06	0.232946864094555	t_test
TSNAXIP1	0.0159170803851259	0.0305933233691566	1.68474026896027	t_test
TSPAN10	0.00186395274749284	0.0049042368628009	2.26420764916994	t_test
TSPAN11	3.09094842426661e-08	6.23873292787113e-07	0.30201650714358	t_test
TSPAN17	0.000108268716636173	0.000431835354109335	1.65466578788342	t_test
TSPAN18	2.37643933562791e-06	1.84691179478085e-05	0.167500731498244	t_test
TSPAN2	1.37696263814522e-06	1.19540645931285e-05	0.194951439093191	t_test
TSPAN32	3.76894987902353e-08	7.26849467644177e-07	0.538690711058346	t_test
TSPAN4	5.9983796572999e-05	0.000262148983877524	0.579157249694162	t_test
TSPAN7	7.84173678268706e-15	3.69622569645126e-12	0.417620341175542	t_test
TSPOAP1	1.93126238810148e-07	2.62291618912833e-06	0.61769421906628	t_test
TSPYL1	1.97139192385509e-07	2.66612041955289e-06	0.542181214489919	t_test
TSPYL2	4.22706415773734e-08	7.88625496995327e-07	0.337459812607579	t_test
TSSK6	2.22994580060471e-05	0.000113667657126244	2.15183142735774	t_test
TSTD1	0.00230063599815934	0.0058663472564044	2.26877194177266	t_test
TTBK2	0.00217137879853198	0.00557757919943478	0.57353093239456	t_test
TTC12	0.00125195716626326	0.00348330999071789	0.659660480859314	t_test
TTC13	2.61099177115228e-06	1.98217688889088e-05	1.69177669956422	t_test
TTC23	0.00501097715565774	0.0114363315147495	0.602783734782866	t_test
TTC23L	0.00679542694880191	0.0149244226780183	2.90244369612809	t_test
TTC26	0.000890980888710972	0.00261006766971399	1.58733036324865	t_test
TTC28	6.49984495575876e-06	4.175010631703e-05	0.449503240227089	t_test
TTC30B	0.00925162467052652	0.0193429601970468	1.52886060173386	t_test
TTC39A	0.0278461036476767	0.0493706889100196	1.65902704051924	t_test
TTC4	0.00027800770693552	0.000961724735122309	1.56862733769067	t_test
TTC9C	4.86305277689562e-06	3.29257641751286e-05	1.79070030146653	t_test
TTF2	3.87340918639224e-08	7.42431419888344e-07	2.11462922656921	t_test
TTI1	1.7653452716868e-05	9.40226763843558e-05	1.72160074375452	t_test
TTK	1.95391711069037e-06	1.58069033901685e-05	5.27801855081851	t_test
TTLL11	0.0011700538103615	0.00328623946106789	0.461428590919353	t_test
TTLL4	8.58094044177845e-06	5.2129701106877e-05	1.7781668143729	t_test
TTLL7	1.20989102845348e-05	6.92489772214124e-05	0.236247274443903	t_test
TTLL9	0.00988539292782186	0.0204443550214574	2.71299280251496	t_test
TTYH3	4.04330499664626e-08	7.64127427786002e-07	3.10114413356346	t_test
TUB	4.6297268008554e-07	5.13331595855316e-06	0.253050130021541	t_test
TUBA1A	6.27535885006773e-06	4.05847057833678e-05	0.397896121643853	t_test
TUBA1C	0.00494191087755448	0.0113175426595942	1.64440556459876	t_test
TUBA8	0.000244600438794962	0.000861341822045278	3.21283561388619	t_test
TUBB	4.11768291332451e-06	2.87287707309267e-05	1.95625024491908	t_test
TUBB2B	0.00234959474789747	0.00596869352029691	3.80693906007785	t_test
TUBB3	4.62640795262565e-06	3.15501335526718e-05	5.25592764616214	t_test
TUBB4A	0.0144489473719317	0.0281932303513158	1.91466327546049	t_test
TUBB6	7.96411206614424e-07	7.80629112978763e-06	0.489229000782285	t_test
TUBB8	0.00047339504641392	0.00151550719413294	4.06906904432491	t_test
TUBG1	8.3755540529663e-08	1.34765692020922e-06	2.23063883632486	t_test
TUFT1	0.0144105127567871	0.0281294613203738	1.61993062628597	t_test
TULP2	7.42589519595618e-07	7.40095748820857e-06	0.346737254310578	t_test
TUSC3	0.0101844077997485	0.0209788328276054	1.71387935376541	t_test
TUT1	0.000220985886594116	0.000790517816642255	1.58760066806189	t_test
TWF2	0.000717491573240248	0.00217035106695889	1.50458871351926	t_test
TWIST1	4.21142887066935e-06	2.92549377173605e-05	0.59340290326406	t_test
TWIST2	2.75311462514641e-14	9.19196145470757e-12	0.280564683587683	t_test
TWNK	0.000238717150746333	0.000844334817448848	1.66538180813839	t_test
TXLNB	6.32980278533903e-09	1.85793178170504e-07	0.287915134427927	t_test
TXNDC12	6.91494158002812e-05	0.00029504487156957	1.84956325693481	t_test
TXNDC15	5.25885846653225e-05	0.000234889815453305	0.663638750396758	t_test
TXNDC5	0.010200764751898	0.0210044270736113	1.94899260199881	t_test
TXNDC9	5.7985585500986e-05	0.000254875752396819	1.52376512241336	t_test
TXNIP	9.82342785583814e-06	5.83075017843193e-05	0.526534721662258	t_test
TXNL4B	2.97973191018474e-05	0.000144970199127567	1.54441283614689	t_test
TXNRD1	0.014658523893183	0.028544046647892	0.481857558177028	t_test
TYK2	2.03543318696557e-05	0.000105736960305706	1.69092320920663	t_test
TYMP	0.000203852945854052	0.000737959636380629	3.52673694327763	t_test
TYMS	6.75515018265136e-06	4.29424977497702e-05	3.22496768815487	t_test
TYRO3	0.00220567504019566	0.00565389446483935	1.7053471773119	t_test
TYSND1	6.80154059272825e-05	0.00029082574583528	1.79567996814327	t_test
TYW3	0.00112686086950967	0.00318221538233691	0.635138297571013	t_test
U2AF2	3.55346741672379e-07	4.16285590792511e-06	1.55914654275396	t_test
UBA6	9.26950469683151e-05	0.000378479190500438	1.65975275374946	t_test
UBAC2	2.34943731154211e-06	1.83132696278083e-05	1.63620357474714	t_test
UBALD2	2.29051137037817e-05	0.00011601686226827	2.28015361049533	t_test
UBASH3B	0.00203944437566822	0.00528271142144156	2.41607736111534	t_test
UBC	5.95497447157072e-05	0.000260607375427068	0.610786295468796	t_test
UBE2C	3.29664846707782e-06	2.39710019661475e-05	6.72121100725398	t_test
UBE2L6	0.00404751637920251	0.00951944489185491	1.87189047187457	t_test
UBE2M	5.19153295186525e-07	5.60826018375862e-06	1.50101756895691	t_test
UBE2O	2.9742602582497e-07	3.64513440872397e-06	1.64779010528509	t_test
UBE2Q1	7.8214297916241e-08	1.27675094943336e-06	1.6408237277228	t_test
UBE2Q2	0.00195765649605327	0.00511300570497876	0.58182303922173	t_test
UBE2S	1.80273091755738e-06	1.48156747101408e-05	2.88524857287766	t_test
UBE2T	7.92209039893525e-07	7.77557554479056e-06	3.84317508853396	t_test
UBE2V1	0.0116994669225195	0.0235222251788104	1.64516305682077	t_test
UBL3	2.60426716045523e-06	1.97941425261523e-05	0.583800512026708	t_test
UBR1	0.000695956649550834	0.0021155920458463	0.58831405831466	t_test
UBXN11	1.04527067395039e-05	6.13780698022562e-05	2.16654270244276	t_test
UCHL1	0.00310215540955996	0.00759705724229949	1.90159320467895	t_test
UCHL3	2.21176127780109e-05	0.00011300503919747	2.09509728446416	t_test
UCK2	2.36543335037268e-07	3.06950889660507e-06	2.23185292638061	t_test
UCKL1	7.2499130386867e-07	7.27078262565664e-06	1.76264382654593	t_test
UCN	0.0102619572431712	0.0211087314566887	2.03820371997848	t_test
UCN2	0.000124467072036336	0.000486659603599396	7.34379884513357	t_test
UCP2	0.015196833495144	0.0294206877981611	1.79315111532839	t_test
UFC1	4.52416445573859e-05	0.000207214231402305	1.53469437055234	t_test
UFD1	4.17425669984301e-12	6.14105136056978e-10	1.6005984562153	t_test
UFSP1	0.000102693750812894	0.000412680554294745	1.8218405069438	t_test
UFSP2	2.94164612949705e-07	3.62070180497019e-06	0.581676542250304	t_test
UGCG	0.000234809356313341	0.000832166020406368	0.398985020271945	t_test
UGP2	0.00139878518640097	0.0038253810684886	0.661268070149228	t_test
UHMK1	1.3415904096618e-06	1.17616673442232e-05	2.06892096636522	t_test
UHRF1	2.15777521397235e-06	1.70767928785782e-05	6.08600529230443	t_test
UHRF1BP1L	0.0106885485282822	0.0218015373188559	0.665881093788898	t_test
ULBP1	7.53530627863339e-11	5.97825833769202e-09	10.0194969371244	t_test
ULBP2	1.93157721430826e-06	1.56532273042538e-05	6.73592707160161	t_test
ULBP3	0.000301931007954691	0.00103057945273401	2.68362433084405	t_test
UMPS	9.44500862173906e-07	8.9248648686315e-06	1.7054941604783	t_test
UNC119	5.81884614785233e-07	6.13505449772904e-06	2.03746808677023	t_test
UNC13D	5.37512675585518e-05	0.000239282726081486	3.42197644745419	t_test
UNC45B	0.000256399742853587	0.000898745030396235	0.512368424760804	t_test
UNC5C	8.41859914338937e-08	1.35051521393351e-06	0.266874779962648	t_test
UNC5CL	0.00432458587857798	0.0100749837607342	2.92236159835977	t_test
UNC80	3.9995447473898e-06	2.81049290455067e-05	0.462451810246721	t_test
UNC93B1	0.0034405016054215	0.0083100947593798	1.73568305250357	t_test
UNG	2.88574891373257e-06	2.14702934500827e-05	2.10909037480062	t_test
UPF3B	0.00031899431482004	0.00108044021113413	1.59343773009202	t_test
UQCC2	1.60734297509447e-07	2.26534892241917e-06	1.8479439055155	t_test
UQCC3	4.05239385511958e-07	4.62232483431646e-06	2.17726971946446	t_test
USB1	4.5391600411573e-06	3.10741472958508e-05	1.61051009997394	t_test
USF1	3.38850167774255e-05	0.000162295660153921	1.81102895852966	t_test
USHBP1	0.000407025094777805	0.00133013543411687	0.531452810390762	t_test
USP12	0.000159903898460827	0.000602119331939194	0.377337414945812	t_test
USP18	9.3048378103732e-06	5.5641541324269e-05	3.15317420744871	t_test
USP2	6.65969177526034e-10	3.24274760747299e-08	0.283032388119442	t_test
USP21	2.40036639778129e-07	3.10728380573771e-06	2.10516478801675	t_test
USP43	0.00553647447470887	0.0124617331364725	2.01791356428462	t_test
USP51	0.00139935716247865	0.00382567347080907	0.506282025315553	t_test
USP54	0.00054584294088097	0.00171388694564233	0.588930971287525	t_test
USP6NL	0.0032847223970659	0.00797953026153981	1.56601190546172	t_test
UST	3.81491219889264e-06	2.70386921281754e-05	0.431470359202483	t_test
UTP18	0.000841241993738932	0.00248191167004052	1.54153442679226	t_test
UTP6	3.85923959515565e-07	4.43992632820994e-06	1.50346900590067	t_test
UTRN	1.08281753961309e-07	1.64954694770336e-06	0.418774833511955	t_test
UTS2B	0.00259210600216983	0.00649993597101764	0.436402990621996	t_test
VAC14	1.56653052603586e-06	1.32691428172572e-05	1.55414641087485	t_test
VAMP2	9.4572805668208e-10	4.26936277081324e-08	0.528266927568718	t_test
VAMP8	0.0026631966690651	0.00664907147817997	1.75829476011017	t_test
VARS1	1.46237566825284e-10	9.48827225077735e-09	1.88106652596134	t_test
VARS2	3.55487161521421e-05	0.000169001401677315	3.45835064532077	t_test
VASN	2.99216270060193e-05	0.000145486648785942	0.544599051284181	t_test
VAV2	0.000200848646736591	0.000729390530840837	2.13850879059802	t_test
VAV3	0.0151121590869293	0.0292815211615438	2.00505766574573	t_test
VAX2	5.70426168253242e-05	0.000251558882015037	4.7365809338185	t_test
VCAM1	0.000135614055012254	0.000522691401064547	0.631098661281075	t_test
VCL	0.00129250428111877	0.00357563846180034	0.293039653510865	t_test
VDAC1	1.06231427349823e-07	1.62759546339222e-06	1.77506303537185	t_test
VEGFD	5.31332509378209e-08	9.45176589973724e-07	0.0814896895480404	t_test
VEPH1	9.99891593898977e-05	0.000403329038102819	6.30145199122843	t_test
VEZF1	0.00457737902393252	0.0105946095085994	0.65150110438211	t_test
VGF	4.12513580492043e-05	0.000191788298258355	12.5503713751267	t_test
VGLL1	0.0110006704278566	0.0223414959164656	3.39699430011085	t_test
VHL	2.99276700865988e-07	3.65286245855166e-06	2.17983770959749	t_test
VIL1	0.000977755107580381	0.00282333393767265	74.8944756815906	t_test
VIM	4.12416173574885e-07	4.68750467922773e-06	0.56383456965149	t_test
VIP	0.000539383835143791	0.00169729264379879	1.52412959614949	t_test
VIPR2	1.50738336043835e-10	9.74085715096166e-09	0.0905231270007481	t_test
VIT	2.68559984341393e-10	1.58817059374729e-08	0.0423291052352043	t_test
VLDLR	0.0101153938726984	0.0208554357653242	0.399686198197176	t_test
VMA21	7.37557440032495e-07	7.38294536787056e-06	1.63836363080842	t_test
VNN2	3.73156021742871e-05	0.000176095359377245	0.610142328925018	t_test
VOPP1	0.00305611714548683	0.00749576574434832	1.66824788069647	t_test
VPREB3	0.012547504043944	0.0249301140352401	0.598951537627385	t_test
VPS13D	1.89826992761346e-05	9.98465659246322e-05	0.614457275512228	t_test
VPS25	1.43768394256777e-05	7.95591259101901e-05	1.71826213537951	t_test
VPS33B	1.90808291850758e-05	0.000100291691872753	1.65714408717728	t_test
VPS9D1	0.000714979754518996	0.00216356977830843	1.5220476061113	t_test
VRK1	4.27828115207839e-08	7.97252717944283e-07	1.87698260891412	t_test
VSIG10	0.00173100505122777	0.00458909626980584	1.71441357918163	t_test
VSIR	4.98317429577757e-09	1.57824328147007e-07	0.515725014517154	t_test
VSTM4	6.25591499970207e-10	3.13304043078829e-08	0.181057898586865	t_test
VWA5A	1.29171575665637e-07	1.90441920112006e-06	0.553121338504242	t_test
VWF	8.43117411613134e-05	0.000349142109522276	0.498708566210047	t_test
WARS1	0.00252627603673747	0.00635574564595834	2.89285687626505	t_test
WASF1	0.0257913762914329	0.0462754810172978	1.7185134591055	t_test
WASF2	3.90495544231116e-05	0.000183360140399879	0.659349311869393	t_test
WASF3	0.000231911740321433	0.000823535907465386	0.51462121267171	t_test
WASH6P	0.00401167300013861	0.00944901109644641	3.30757550342946	t_test
WBP1	0.00256336219863816	0.00643793176545608	1.78361135779041	t_test
WBP2NL	0.0031344315473671	0.00766789802749277	2.00265888198084	t_test
WDCP	7.95500710579083e-06	4.89205463842685e-05	1.92478135565073	t_test
WDHD1	1.3439575085698e-08	3.33926558640924e-07	3.24855922506321	t_test
WDR17	2.99119367371824e-07	3.65286245855166e-06	0.318882605242001	t_test
WDR18	7.94823439865294e-06	4.89164379695899e-05	1.89643398716963	t_test
WDR27	0.0150750854933948	0.0292238200214279	1.53213037527072	t_test
WDR4	2.9697080716777e-07	3.64414560158552e-06	2.32314989063505	t_test
WDR5	6.63655713793769e-08	1.1254758168528e-06	1.66350085376735	t_test
WDR53	2.98113538392493e-07	3.64513440872397e-06	1.72627687964969	t_test
WDR54	0.000112118354452434	0.000444974925323106	2.20402657463015	t_test
WDR5B	0.00122373311107597	0.00341367220854718	1.71096873487404	t_test
WDR62	5.97020097132241e-06	3.89776790305818e-05	3.16337083036422	t_test
WDR72	0.00378269827152178	0.00899696089335234	3.38442190701908	t_test
WDR74	6.5334082271731e-06	4.18985195072734e-05	1.60583846235835	t_test
WDR76	0.000195586077129369	0.00071383795765777	2.34772814547047	t_test
WDR83	1.61001957978271e-05	8.74057377560899e-05	1.71326692952647	t_test
WDR88	0.0202476031801822	0.0376087260738989	1.64391170113472	t_test
WDR90	3.9862579872187e-09	1.3171911443952e-07	2.54509202195405	t_test
WDR91	2.07746939826532e-05	0.000107571969552827	1.82943758021822	t_test
WDR93	0.000153654993581113	0.000581732796392845	3.47486558669658	t_test
WDR97	0.000181543035985952	0.000670834377383184	2.9060302582583	t_test
WEE1	0.000296971772707862	0.00101650355177621	0.317039974729655	t_test
WFDC1	6.67731630142324e-10	3.24274760747299e-08	0.15930294169537	t_test
WFIKKN1	0.0267145999728036	0.0476704352704766	2.42118595630325	t_test
WFS1	0.0138762215618197	0.0271991593382732	0.46708476650734	t_test
WIPF1	1.04279456748751e-05	6.1305303516342e-05	0.533378138390123	t_test
WIPF3	0.00700524336315448	0.0153110059168077	0.425199189941158	t_test
WIPI2	2.03590307530157e-06	1.62973939484431e-05	1.52705271417042	t_test
WLS	2.27357163567812e-07	2.96954026351896e-06	0.426990874008948	t_test
WNT2	0.0123323718369928	0.0245666365518516	3.56383758004399	t_test
WNT2B	2.42801558219168e-10	1.46835387623411e-08	0.307884104500349	t_test
WNT3	1.78448623302713e-09	7.10931294864422e-08	5.74951054849434	t_test
WNT5B	1.82698104764347e-08	4.22499253528633e-07	0.595921125495934	t_test
WNT9A	2.12637752770704e-07	2.83034271254427e-06	0.401522124892836	t_test
WRAP53	1.13249079879146e-06	1.02538404188881e-05	1.87640775834697	t_test
WRAP73	2.04645918046832e-08	4.56657200350919e-07	2.08343109121971	t_test
WRNIP1	2.92144921623112e-07	3.60080770108042e-06	1.61271376548012	t_test
WSCD1	3.19752573534707e-06	2.33349487407432e-05	0.637085185208775	t_test
WWC1	0.00753225741449993	0.0162509366349994	1.8591100304578	t_test
WWTR1	1.94382115510729e-05	0.000101902773411022	0.251004617306396	t_test
XCL1	0.00997048032867252	0.0205884444977845	3.14051411246044	t_test
XKR4	6.41193823355775e-13	1.30073065988603e-10	0.0976637515172926	t_test
XKR8	0.000131841081718601	0.000510398178377782	1.63871023958823	t_test
XPA	2.38074359698748e-06	1.84853667080046e-05	0.637476311259249	t_test
XPNPEP2	4.17680393299704e-12	6.14105136056978e-10	0.079305714858887	t_test
XPNPEP3	8.86815661724671e-06	5.34088981390439e-05	1.56611149614524	t_test
XPO5	7.12418099263824e-13	1.40456498848693e-10	1.93756414503752	t_test
XPOT	1.78241163458355e-05	9.47183867114488e-05	1.93780203068351	t_test
XPR1	0.000274121020775189	0.000950559310038846	1.81413453097193	t_test
XRCC1	5.74945190133968e-05	0.000252925380650205	1.54186691223419	t_test
XRCC2	1.03973166452943e-08	2.71380124686461e-07	5.54957378957365	t_test
XRCC3	7.27760350341541e-06	4.55589350569278e-05	2.33454815020856	t_test
XRCC4	1.29392309612413e-06	1.14250201313969e-05	1.54433203138556	t_test
XXYLT1	5.15867155152153e-05	0.000231188116008624	1.81194475771163	t_test
XYLB	4.30102924551231e-07	4.83029395154732e-06	2.33458243076629	t_test
XYLT2	0.00137515106352325	0.00376785278577939	1.50090674888802	t_test
YARS1	9.43661000628507e-13	1.77918955247911e-10	1.80089237272409	t_test
YARS2	3.24463844906096e-08	6.49982197308136e-07	1.83732373734985	t_test
YDJC	1.06613908979171e-06	9.81386849684201e-06	3.03181052242422	t_test
YEATS2	8.85485529440121e-05	0.000363679935797216	1.78881787292836	t_test
YEATS4	9.26015371903306e-09	2.4692716056776e-07	2.56265564314506	t_test
YES1	2.92432970346033e-05	0.000142664559597124	1.54149460871771	t_test
YIF1A	6.01645711789907e-10	3.0225624379765e-08	1.86146793635274	t_test
YIF1B	6.85231670091006e-07	6.97537197557398e-06	2.35656612028921	t_test
YIPF2	2.61371037378475e-06	1.98330125238042e-05	1.87505839123298	t_test
YIPF3	3.09650728515675e-05	0.000150150153561035	1.54441336611809	t_test
YJEFN3	0.000980020275414889	0.00282783668235488	2.53010498630454	t_test
YKT6	4.54123404950507e-14	1.4270160172033e-11	1.70200261907517	t_test
YPEL3	0.0103474547253672	0.0212545897755363	1.55099911981734	t_test
YWHAE	2.32589997377494e-05	0.000117549268305636	1.50442928993991	t_test
YY2	0.0206138291023568	0.0381739340414109	1.62209168611249	t_test
ZACN	0.00758001725818492	0.0163319920112492	2.61940041923075	t_test
ZBED2	0.00729686121890787	0.0158325883961843	4.89488273323886	t_test
ZBED3	0.00373328390154437	0.00890454052777944	0.636044068156982	t_test
ZBED4	1.94700652435212e-05	0.000102003028961318	1.74309623339822	t_test
ZBED6CL	3.88499449876797e-05	0.000182476324259248	2.47039797177921	t_test
ZBED9	0.00249871067775277	0.00629841614645148	3.14166985691499	t_test
ZBTB12	0.0111132167461694	0.0225386499081386	1.62161427734146	t_test
ZBTB16	2.35727989474458e-09	8.52086046123809e-08	0.0830221385845248	t_test
ZBTB21	1.4217276961193e-05	7.89469450803475e-05	0.501670454601429	t_test
ZBTB33	0.000155547447195319	0.000587371203758759	1.72378498769693	t_test
ZBTB38	0.00804016351135691	0.0171504938683623	0.573361705919898	t_test
ZBTB4	1.23320497556284e-05	7.04826780968973e-05	0.42984260088586	t_test
ZBTB47	8.27572410935822e-05	0.000343681665137535	0.381022514826062	t_test
ZBTB9	0.000940583457401934	0.00273125393881562	1.61464812500178	t_test
ZC3H11A	0.0246135005914449	0.04441071385707	2.40525133258531	t_test
ZC3H12B	3.64785509146447e-06	2.60526842058308e-05	0.420297420008837	t_test
ZC3H12C	1.12373589030385e-06	1.01966803441581e-05	0.482359123750727	t_test
ZC3H13	0.00461206711086093	0.010665654764597	0.651249841810838	t_test
ZC3H3	9.99727956518159e-10	4.462852432078e-08	1.68871213812702	t_test
ZC3H6	0.0037600324332193	0.00895102195109513	0.614292426062371	t_test
ZC3H8	8.78303086732147e-05	0.000361285556159379	1.5803442241228	t_test
ZC3HAV1L	0.000439472793241359	0.00141938552690166	2.523818391832	t_test
ZCCHC24	3.76339721288011e-07	4.35781818884514e-06	0.154576432961926	t_test
ZCWPW2	1.56380757791006e-07	2.21072500438041e-06	0.343333121492419	t_test
ZDBF2	4.6800365645831e-08	8.54239931480738e-07	0.454618338255817	t_test
ZDHHC11B	1.29943556267887e-09	5.53691376696803e-08	0.259165610648084	t_test
ZDHHC12	4.32267157625775e-05	0.000199697707354012	2.28937478879096	t_test
ZDHHC15	6.92658310092611e-09	2.00009767162958e-07	0.344508285836302	t_test
ZDHHC16	1.98889220770939e-05	0.00010368896070511	1.71319548428323	t_test
ZDHHC18	7.2040185870368e-06	4.52042293954001e-05	1.53870195910602	t_test
ZDHHC19	0.00663891153023334	0.0146267797887709	3.47810394746487	t_test
ZDHHC2	5.01670784231784e-05	0.000225709601013435	0.613635615893991	t_test
ZDHHC23	2.84689144162678e-06	2.12502479010297e-05	2.82412413907089	t_test
ZDHHC24	2.20383193114515e-07	2.90927599081813e-06	2.09241690541739	t_test
ZDHHC8	1.87636557761995e-05	9.88515277677099e-05	1.65329169482222	t_test
ZDHHC9	2.70098980036432e-06	2.03507581291202e-05	1.81322108224615	t_test
ZEB1	1.92728351394042e-05	0.000101135054336638	0.141691021558542	t_test
ZEB2	2.25885882163838e-07	2.95591339450848e-06	0.272828031179335	t_test
