lnc	p.value	fdr	ratio	test_type
AL662844.4	7.98334615934142e-05	0.000676866836160342	0.462986549275322	t_test
AL691432.4	0.00143556954471416	0.00638232452821476	2.88681069882454	t_test
AL691447.2	8.55366557850882e-07	2.04540566212303e-05	0.374988957808942	t_test
AL731563.3	0.000215059389533151	0.00144133680658544	1.79774897251816	t_test
AL731567.1	0.0123402126456277	0.0348754374597602	2.69461716397216	t_test
AL731569.1	4.81208776351194e-05	0.000448945915209467	2.85008906169137	t_test
AL731702.1	1.13741642225571e-05	0.00014509227277592	0.452870063601894	t_test
AL732509.1	0.00697587837318313	0.0222567718085259	0.665839783741728	t_test
AL807776.1	0.000689495664977526	0.00362095484613997	0.557582556887748	t_test
AL928654.2	0.00448018702708485	0.0156742906927699	2.01641361268859	t_test
ALMS1-IT1	0.0156507524587051	0.0419453790052129	1.74690557282988	t_test
AP000223.1	2.67495734545799e-06	4.88031106804668e-05	0.660550371984656	t_test
AP000251.1	0.000547180498242163	0.00302141135428657	3.85474681478297	t_test
AP000255.1	0.00195471477009779	0.00804339697002095	0.651434639206516	t_test
AP000350.8	0.0025416792619008	0.00992887553062914	3.27368487546847	t_test
AP000442.1	0.0036733959156393	0.0133642158644307	2.05040906612778	t_test
AP000547.3	1.62781418922841e-06	3.45629857592206e-05	0.51607420729895	t_test
AP000695.1	1.48679564241912e-05	0.00017797741220047	4.7590824886343	t_test
AP000695.2	4.46358718444522e-09	3.43556726102768e-07	6.55043488893817	t_test
AP000766.1	0.000183015083117587	0.00129159355220234	0.590315844872474	t_test
AP000845.1	0.000108968181298223	0.000865769775927497	3.03638873854064	t_test
AP000866.5	0.0120464390639585	0.0342021664720804	3.44777023345929	t_test
AP000873.2	0.000901711323102306	0.00444627625385582	1.91700529621915	t_test
AP000880.1	0.00709833983000143	0.022548972597354	0.659578015101104	t_test
AP000894.4	1.33682494224949e-05	0.000165042598133358	2.70005991616437	t_test
AP001065.3	0.000129051076903214	0.000988271532969821	0.607369185533698	t_test
AP001107.1	0.00509496490525786	0.0173447112116795	2.214547064333	t_test
AP001107.5	2.52994607947554e-13	1.78035919821379e-10	0.0574222030313591	t_test
AP001107.9	0.00358339201926826	0.013124006756071	1.64023253807201	t_test
AP001160.1	0.00174510467965579	0.00739792224783515	2.68686508977771	t_test
AP001160.3	0.00369956143594867	0.0134464183875272	1.69278053706878	t_test
AP001189.1	0.000592798096950161	0.00320892684129285	0.267512786896877	t_test
AP001189.3	9.04983475338458e-09	5.88076579156997e-07	0.306306814722929	t_test
AP001347.1	0.00339831634241336	0.012548805324384	0.352303802735494	t_test
AP001453.2	0.000822623393565613	0.00413621723014838	2.67894986495193	t_test
AP001469.3	3.83151310960054e-07	1.07851620445099e-05	2.3393711436874	t_test
AP001528.1	8.53015072754193e-06	0.000116970262009479	0.473685704046194	t_test
AP001542.3	4.80451331855922e-05	0.000448945915209467	0.286199174083609	t_test
AP001628.1	0.00950669368549997	0.0282108271655258	3.34674154647155	t_test
AP001830.1	0.0145029632194506	0.039470495480118	1.8654000846599	t_test
AP001885.2	0.00741270872575265	0.023317371125835	1.795525361317	t_test
AP002336.2	0.00665445115197228	0.0214419853767743	1.85967062702962	t_test
AP002360.1	0.00622574382813638	0.0204317215838773	1.70046827638924	t_test
AP002381.2	0.0125823051571781	0.0352361769211253	1.7065386795441	t_test
AP002387.1	0.000366725427813124	0.0021896841907969	2.02844961625144	t_test
AP002748.4	0.000604011466732539	0.00326245667228562	1.60212268983544	t_test
AP002807.1	0.000630921763041163	0.00337450662838303	1.98559304636825	t_test
AP003059.1	0.00479988137421089	0.016511323777488	0.378426966019417	t_test
AP003059.2	0.000953034121313369	0.00464356684628057	0.466707209642221	t_test
AP003065.1	0.0019858326428944	0.00810525469775493	2.40395986709077	t_test
AP003071.4	5.46677635026458e-12	1.79528935342689e-09	0.145530169319574	t_test
AP003352.1	6.40028333792786e-08	2.76559611602041e-06	2.1159968182829	t_test
AP003390.1	0.0188074612634972	0.0488121992539448	2.29590848983149	t_test
AP003393.1	0.000396051073083464	0.00233926569065845	0.624483611033528	t_test
AP003469.2	0.00593060802225763	0.0196728451970647	4.652749700394	t_test
AP003559.1	0.00386970817255174	0.0139038529963456	3.86327105136685	t_test
AP004609.1	0.000248945484191496	0.0016178172231231	0.192925220163988	t_test
AP005136.3	0.00708901534413483	0.0225438925663061	2.26058207541925	t_test
AP005230.1	0.00029502045510247	0.00184659563130212	4.13538265896017	t_test
AP005329.1	0.0104933157000862	0.030622081243261	2.07402716029079	t_test
AP005432.2	0.00930583988441259	0.0277840320857379	11.1231577326379	t_test
AP006545.2	0.00716220161948277	0.0227179685625062	3.04975596336712	t_test
AP006621.2	0.00858508465978748	0.0261251916041656	2.28324237778431	t_test
AP006621.3	0.00645266573207081	0.0209807467961589	1.60604673768239	t_test
AP4B1-AS1	0.0152473982194323	0.0410654366478533	1.94634130155939	t_test
ARHGAP27P1-BPTFP1-KPNA2P3	6.83807703681389e-05	0.000598301376258352	2.80531104639262	t_test
ARHGAP42-AS1	0.00461514972366689	0.0160100193935092	2.70500252175009	t_test
ARRDC1-AS1	8.831247678972e-05	0.00073367696991807	1.62347224280187	t_test
ASB16-AS1	0.00267168566205089	0.0103253299189571	1.51117309486405	t_test
ASMTL-AS1	0.00031107481417791	0.00192265311749107	2.44688594715037	t_test
ATP2A1-AS1	0.000204921700546857	0.00139041914172702	2.83333509441601	t_test
ATP2B1-AS1	0.00161204074709522	0.006947430201392	0.519251561520587	t_test
ATP2C2-AS1	0.00832653481698877	0.0254919269785498	2.7664317117136	t_test
ATXN1-AS1	7.20320975344199e-08	2.98176565087859e-06	0.487056957714114	t_test
ATXN2-AS	0.0109278292805332	0.0316347591040462	1.90486594071955	t_test
B4GALT1-AS1	1.75507820481863e-09	1.63122928998803e-07	0.570045029153145	t_test
BISPR	0.000704323988103332	0.00367531775995446	2.69592986694928	t_test
BMS1P4	0.00740396147185658	0.0233047375146106	2.06288449062682	t_test
BNC2-AS1	8.48324012098092e-10	9.08444365998957e-08	0.477048155476839	t_test
BRWD1-AS2	0.00710479835132654	0.022550410231079	1.81355230973867	t_test
BVES-AS1	3.4845549502504e-05	0.000343298353698669	0.216416778075697	t_test
BX284613.2	0.0069851744246815	0.0222567718085259	3.13103358873684	t_test
BX284668.2	0.017945346965569	0.0470206272087195	0.419330840173896	t_test
BX293535.1	9.73428063688388e-09	6.04197299074132e-07	0.416249704845009	t_test
BX322562.1	1.1225740828726e-08	6.74365845393955e-07	0.417527863349935	t_test
BX323043.1	0.000472994881369159	0.0026936101567913	0.35053178569582	t_test
BX890604.1	0.00276393420024121	0.0106285244889838	1.7628567157491	t_test
C10orf55	0.00959276071249981	0.0283807443061706	2.67940572932743	t_test
C15orf56	0.00267367938299213	0.0103253299189571	2.2221323865719	t_test
C1orf147	0.00692447083687981	0.0221205858252075	2.1951587589304	t_test
C1orf220	0.0125756715470811	0.0352361769211253	2.10813720051067	t_test
C1QTNF7-AS1	7.39639696781512e-08	3.03622095528811e-06	0.512623550336399	t_test
C1RL-AS1	0.000961807909823064	0.00467245144357832	1.94771079816396	t_test
C20orf197	0.0002993092184165	0.00185976470056491	8.14478613563294	t_test
C2orf27A	2.82369942692098e-05	0.000291604682956242	2.20810133847776	t_test
C3orf35	8.5129958886312e-06	0.000116970262009479	2.52048279204071	t_test
C5orf34-AS1	0.00770085133336171	0.0239939238887665	2.2419507852059	t_test
C5orf66-AS1	2.3670097248807e-16	1.16598899047623e-12	0.123900098149574	t_test
C6orf223	2.30265021562258e-06	4.43080271959252e-05	18.5680077668123	t_test
C6orf99	0.00830758825823685	0.0254814319801213	2.22618890700176	t_test
C8orf44	5.17262885335441e-06	7.96261554113245e-05	2.16542046720838	t_test
C9orf163	2.17135238494067e-07	6.99090316876975e-06	6.33088639638956	t_test
CADM3-AS1	3.05069545153553e-10	4.84765348202065e-08	0.161013865307256	t_test
CALML3-AS1	3.15822132285436e-05	0.000317497923191441	9.48226309079615	t_test
CAPN10-DT	0.000143413113124346	0.00107363677089746	2.59004531881075	t_test
CARMN	3.32167027393867e-07	9.68198092865201e-06	0.13084320769059	t_test
CASC8	0.0146457082792949	0.0397491785034747	2.97146759106695	t_test
CASC9	0.0122348883754625	0.0346772497914433	2.79779091168926	t_test
CCDC183-AS1	0.0148368581214035	0.0402190239775459	1.77412069299981	t_test
CCDC26	0.000510026260495421	0.00285174728626611	3.20028814703286	t_test
CCDC28A-AS1	0.0153393267238591	0.041245373057713	1.6566071322529	t_test
CCND2-AS1	3.4937758315651e-10	5.06186463126167e-08	0.300962941811029	t_test
CD2BP2-DT	0.000999160193951785	0.00482429509867511	1.97891782036582	t_test
CD81-AS1	3.63999340052677e-10	5.12303071171282e-08	0.382611702104779	t_test
CDC42-AS1	0.0028177345781516	0.0107514798853407	2.42368581517019	t_test
CDKN2B-AS1	4.38284936625162e-06	7.05552809743643e-05	5.63933277087295	t_test
CEBPB-AS1	0.000205794733684022	0.00139250667325205	0.402181540457	t_test
CEP83-DT	8.2890617558487e-05	0.000699176681666279	2.41039011215756	t_test
CEROX1	2.87884157608547e-05	0.000295060383150377	0.541411525923633	t_test
CERS3-AS1	0.000195304828096722	0.00134367539553695	0.498448361253085	t_test
CH17-340M24.3	0.0041887163633533	0.0148230005789356	1.64820496878887	t_test
CHKB-DT	6.50943302584063e-06	9.54329377538421e-05	2.31308029551196	t_test
CIRBP-AS1	0.000150126986551744	0.00111039870233317	2.03160829938784	t_test
COLCA1	6.00227423890906e-06	8.93268969814684e-05	0.498671067407336	t_test
CPB2-AS1	0.00597992917067261	0.0197698866407606	0.638595671660818	t_test
CR786580.1	0.0020674943677233	0.00837539247977383	2.63263083942069	t_test
CRTC3-AS1	0.00596705529148352	0.0197538402996289	2.2115375096678	t_test
CTB-178M22.2	0.0164728407432034	0.0437204814121874	3.79767171936143	t_test
CTC-338M12.4	3.05373258176501e-06	5.33428606304058e-05	2.40675666982209	t_test
CYP2U1-AS1	0.000449662388644109	0.00259372005440384	0.597289760270775	t_test
CYP4A22-AS1	0.000345714876531927	0.00208699936494641	3.99930458459789	t_test
CYTOR	0.00176815258669963	0.0074571229812349	2.48644697222251	t_test
DAAM2-AS1	0.00370145012860065	0.0134464183875272	2.99943109462285	t_test
DANCR	0.00499299245849118	0.0170446852741009	1.69768884448705	t_test
DARS-AS1	9.01864874362245e-05	0.000747910163486266	2.93953120623398	t_test
DCST1-AS1	6.1709123845774e-06	9.15599831518924e-05	4.46391468522883	t_test
DDN-AS1	0.000119675899094078	0.000940564426325392	3.42164370443761	t_test
DDX11-AS1	6.55924732395651e-07	1.65457944967171e-05	3.13691951026078	t_test
DELEC1	0.00846574476290108	0.0258218320136537	1.75333398542155	t_test
DGCR5	0.000155380742734662	0.00113324628263577	5.92026589667515	t_test
DGUOK-AS1	0.00975824214135349	0.028752243040724	1.75373760163163	t_test
DHCR24-DT	0.00274753436482644	0.0105737142821368	3.15248430860088	t_test
DICER1-AS1	0.00717596032641538	0.0227212967625893	1.67508330090758	t_test
DIO3OS	4.47537624235518e-15	7.34856778994721e-12	0.30246646183553	t_test
DIRC3	3.09479172208917e-06	5.36793803627157e-05	0.254158469162919	t_test
DIRC3-AS1	0.000165588576000744	0.00118905149472255	0.597375904037359	t_test
DLEU1	3.1828135492696e-06	5.48200683346226e-05	2.75171228423389	t_test
DLEU2	1.02224708162814e-05	0.000135002389386064	2.27936553181914	t_test
DM1-AS	0.0115319108270631	0.0330653042689829	1.66713791600391	t_test
DNAJC9-AS1	0.00280288570086395	0.0107280613538895	1.70638360819211	t_test
DNM3OS	1.15273214971416e-07	4.40182834844336e-06	0.537455713291548	t_test
DPP9-AS1	0.0063152010192982	0.0205881404507366	1.8039972324958	t_test
DSG2-AS1	0.00308776167561374	0.0115667787179265	2.18127753227277	t_test
DUXAP8	8.76781613679924e-07	2.06651972678818e-05	7.42509290007935	t_test
DYRK3-AS1	0.00760448132338248	0.0237477569357004	2.19083090436286	t_test
ECI2-DT	0.000472075591233392	0.00269148653057372	0.658142936052854	t_test
EHMT2-AS1	0.00917865452045463	0.0275863649589747	2.21755852371036	t_test
ELF3-AS1	0.00737184011907812	0.0232184683034391	2.33151580867973	t_test
ELFN1-AS1	0.001446992348076	0.0064254163406813	7.08974702195127	t_test
ELN-AS1	7.17105765817471e-08	2.98176565087859e-06	0.448321219349185	t_test
ELOA-AS1	0.000237091267408228	0.00155929450367548	2.092137525654	t_test
EMX2OS	0.00571013482107122	0.019056994667071	0.553052650856168	t_test
ENO1-AS1	0.0192867200114157	0.0497415616629495	2.50235924286815	t_test
EXOSC10-AS1	5.93500482395906e-05	0.00053252884813884	3.478480410639	t_test
FAM111A-DT	0.000336011682319541	0.00204344882358773	1.76558971031466	t_test
FAM218A	0.0105043171450512	0.0306360368599895	0.621426544338457	t_test
FAM225A	0.000330351747788585	0.00201649654226341	3.94592222877341	t_test
FAM66B	0.00327699772154743	0.0121372111100321	0.62875330484708	t_test
FAM66D	0.000458552900078856	0.00263267084590728	0.665423411724274	t_test
FBXO30-DT	3.31548578431387e-06	5.65123978322841e-05	0.42377095841707	t_test
FENDRR	2.38007417144246e-11	6.17065545711871e-09	0.0767391083596224	t_test
FGF14-AS2	4.24869323968374e-07	1.16272571659345e-05	0.488626240631692	t_test
FIRRE	8.47512702114799e-08	3.3941850167622e-06	12.0220807807897	t_test
FLJ12825	0.000101762036749892	0.000828561641371844	4.18445124203869	t_test
FOXCUT	0.00169091819262606	0.00720541783466781	3.68762463637555	t_test
FOXD2-AS1	2.3685867393245e-06	4.50488736598938e-05	3.51107492583868	t_test
FOXD3-AS1	4.7413281911984e-14	5.83894566746083e-11	1.71243315307302	t_test
FRMD6-AS1	0.00407283986376167	0.0145067311416414	2.11303444826651	t_test
FZD10-AS1	9.2391762976315e-07	2.15697547119113e-05	0.559487093972708	t_test
GARS1-DT	0.00318245395926798	0.01184940907283	1.51450129258302	t_test
GAS1RR	9.38137281858337e-07	2.17303221164018e-05	0.238498257907851	t_test
GAS6-DT	4.43407969123114e-05	0.000420853112890262	0.21142751249484	t_test
GAS8-AS1	0.0138909627556368	0.0381846442713543	2.52771259114786	t_test
GATA6-AS1	5.27868702707738e-10	6.40446028933684e-08	0.20919517200551	t_test
GEMIN7-AS1	0.00320885880772173	0.0119296894240281	1.96971925680163	t_test
GHET1	0.0008246767152973	0.00414103720647757	2.16215931888493	t_test
GHRLOS	4.27065372739004e-05	0.000407698454672933	2.48003890108913	t_test
GLYCTK-AS1	0.00875495052816308	0.0265761777741526	4.0717020203903	t_test
GNG12-AS1	0.00240708361885016	0.00950865589932309	0.405686106117271	t_test
GORAB-AS1	6.1324870747658e-05	0.000545282153976468	3.00344749632644	t_test
GRASLND	4.30133858655009e-08	1.96188832197646e-06	6.36096963024501	t_test
GRIK1-AS1	0.00277601745894252	0.0106583491837497	0.350901885746161	t_test
GS1-124K5.4	0.0061322411554838	0.0201651668437338	1.647225539198	t_test
GSEC	0.00905562610262979	0.0272498559447491	1.63370445644543	t_test
H1-10-AS1	0.00454867035287766	0.0158650968812125	1.76284386054025	t_test
H2AZ1-DT	0.00135129465687488	0.00611246784184176	2.01163858783607	t_test
HAGLROS	0.00608021156461066	0.0200341954296134	3.00701906937761	t_test
HAND2-AS1	2.23004380558985e-07	7.13324401710105e-06	0.0582473185360755	t_test
HAR1A	9.8123800093241e-09	6.04197299074132e-07	0.311626235499441	t_test
HCG11	0.000215989014034781	0.0014436389187725	0.608689735220424	t_test
HCG25	2.52669691846098e-05	0.000268823088992198	2.16520009321919	t_test
HEIH	0.00942905050527314	0.0280310819486877	1.6889229659602	t_test
HELLPAR	1.52165328322326e-06	3.25898437963382e-05	3.2404338592233	t_test
HEXA-AS1	0.00801902820358296	0.0247659767591534	2.0333413073416	t_test
HHIP-AS1	1.69189485539801e-05	0.000195640236096023	0.231354396763545	t_test
HID1-AS1	7.80388150058972e-07	1.93175478753291e-05	0.34064117575182	t_test
HMGA2-AS1	8.62611059821093e-06	0.000117381825433113	7.94110113066847	t_test
HOXA10-AS	0.0158951973046387	0.0424388845109215	0.647636370182264	t_test
HOXB-AS3	0.00131666331425918	0.00598881208314008	3.96089709613629	t_test
HRAT92	0.0015668022552262	0.00679407386377134	2.84569315670992	t_test
HSD52	9.53663069165563e-05	0.000782957379784927	0.51654711436652	t_test
HYMAI	2.71885885394155e-06	4.92393335092504e-05	0.602828451487916	t_test
ID2-AS1	1.52124764716895e-05	0.000180766290910786	0.34241794033861	t_test
IGFBP7-AS1	0.000192911647969927	0.0013349536925686	0.457923463781296	t_test
IGFL2-AS1	2.88912197406365e-06	5.17520539790455e-05	17.4472899791429	t_test
IL10RB-DT	0.00424038833356856	0.0149843277841885	1.80741109443763	t_test
IL21-AS1	0.0142995592721815	0.0390629582399694	0.435925225758146	t_test
IL6R-AS1	5.46683682285333e-07	1.40992870101442e-05	0.335005269241677	t_test
INTS6-AS1	0.0101159565610146	0.0296614297735463	1.53562828103583	t_test
IPO9-AS1	0.0113810566114945	0.0327089176594061	2.27332818735352	t_test
ITGA9-AS1	1.99216408216344e-06	3.92536010749485e-05	0.632036176462665	t_test
KCNJ2-AS1	2.35326695801579e-05	0.000254798959179523	0.624362274144995	t_test
KCNMB2-AS1	0.000511078849238749	0.00285439275663274	3.7177604307095	t_test
KCTD21-AS1	0.000822877159063218	0.00413621723014838	2.02469539019863	t_test
KDM4A-AS1	0.000501763378964205	0.0028119299257994	2.24114303875448	t_test
KLF3-AS1	2.38323654048931e-05	0.000256328017433413	0.487534797953267	t_test
KLF7-IT1	0.000450774258519312	0.00259709239469723	0.552395918438572	t_test
KMT2E-AS1	2.37714006224771e-05	0.000256328017433413	1.84853618187868	t_test
KRT7-AS	0.0152398097959295	0.0410654366478533	1.58060340709705	t_test
KTN1-AS1	0.00091571087862672	0.00450628550261261	1.76557189852672	t_test
LACTB2-AS1	0.000555078469678865	0.0030504986423801	2.70576854071035	t_test
LAMA4-AS1	4.95958389147041e-06	7.73130071183014e-05	0.182704296595315	t_test
LAMTOR5-AS1	3.7339774486561e-06	6.21404490272971e-05	2.11449164540997	t_test
LASTR	6.1251510971617e-05	0.000545282153976468	9.54205360006493	t_test
LBX2-AS1	0.000108148571911895	0.000862038616889961	2.21206299481529	t_test
LENG8-AS1	0.00584233832221128	0.0194455125508194	1.61281937527964	t_test
LGALS8-AS1	0.000885464996429397	0.00437931784378635	3.06929156088681	t_test
LIFR-AS1	0.000176425457282274	0.0012558841077637	0.50563259451591	t_test
LINC00092	3.72236131032315e-08	1.72984451081621e-06	0.30864130615201	t_test
LINC00106	0.00196630907018296	0.00807169873310105	2.21329878288028	t_test
LINC00114	1.36044319863144e-05	0.000167120777966546	0.419008203592258	t_test
LINC00115	0.000235482916398583	0.00155078722751259	2.16797602454002	t_test
LINC00174	0.00154441429044175	0.00675646962230556	1.82380041720954	t_test
LINC00240	0.00133573921989778	0.00605879502506121	1.95263066096662	t_test
LINC00323	4.41555769228275e-06	7.06438869313007e-05	0.41943440384089	t_test
LINC00327	0.00150346033358351	0.00663030045052136	0.337985906102019	t_test
LINC00337	5.9018874538585e-07	1.51420299988057e-05	5.03327490344	t_test
LINC00339	0.00685192636124512	0.0219457667460946	1.96950082485832	t_test
LINC00456	0.00103878923948812	0.00497286277329297	6.82269112925774	t_test
LINC00467	0.000469659595179017	0.00268392478637104	1.71720341178075	t_test
LINC00472	5.27183019821329e-09	3.81897581711745e-07	0.38884842284591	t_test
LINC00476	2.13598199884223e-05	0.000236446007332513	0.617923661146797	t_test
LINC00484	7.86055272999276e-07	1.93492902668221e-05	0.619544928387476	t_test
LINC00520	0.00752593111725828	0.0235681733525838	13.3099635232789	t_test
LINC00534	1.43152227743201e-07	5.30201408919555e-06	9.23516589688001	t_test
LINC00535	4.11287364501937e-10	5.62778210426817e-08	0.377552675718361	t_test
LINC00543	0.00966613180166384	0.0285463820473598	4.15299776069283	t_test
LINC00592	0.0137031446335456	0.0377315206622948	2.52992646282981	t_test
LINC00595	1.60692938468183e-08	8.99515244198033e-07	0.164260733887938	t_test
LINC00605	0.000839536204444213	0.00420707562878148	1.5457006380975	t_test
LINC00624	0.00276932988952264	0.0106409664865745	3.37780771429308	t_test
LINC00629	0.00214338264423536	0.00864725872686598	0.374232538335891	t_test
LINC00639	0.000343129195662754	0.00207651370779577	0.449374655318967	t_test
LINC00641	9.48191548604656e-06	0.000126886207536792	0.240655515730181	t_test
LINC00649	0.000784892115140827	0.00399832322562949	2.87764321675629	t_test
LINC00654	0.0021863554079703	0.0087990087742334	0.418026858504773	t_test
LINC00663	0.0124604993524871	0.0350544944662201	0.636157222079791	t_test
LINC00664	0.019079856323651	0.0493631156776811	3.44460791845192	t_test
LINC00665	0.000299389648304501	0.00185976470056491	2.52708289882931	t_test
LINC00683	3.3305618789097e-09	2.82868065784641e-07	0.1711646148139	t_test
LINC00689	4.09690185004093e-09	3.33841709887496e-07	0.419620050660763	t_test
LINC00702	0.000423804675780652	0.00247503483405948	0.10250462384688	t_test
LINC00839	0.000645837262015463	0.00343934524614938	4.92235390487637	t_test
LINC00847	0.00262514397631208	0.0101822513600892	1.95603951619087	t_test
LINC00853	0.000872876043617596	0.0043412020967322	3.1939348554429	t_test
LINC00862	5.04992791892488e-05	0.000468473539145461	4.22281033173639	t_test
LINC00865	2.35334812534164e-06	4.50488736598938e-05	0.209643121732388	t_test
LINC00877	4.78945762242552e-06	7.51365230830195e-05	0.385333351834468	t_test
LINC00881	0.00122264678812236	0.00567649206247948	0.183488105360722	t_test
LINC00882	0.000167404005532059	0.00119859321402751	0.480869201689191	t_test
LINC00885	0.01236974562538	0.0348993813383417	2.3683852671808	t_test
LINC00886	8.45925942273326e-07	2.03269814226264e-05	0.513612118485568	t_test
LINC00892	0.00465276960091569	0.0160951847290103	0.489932022402574	t_test
LINC00894	0.00446080933293845	0.015628696140864	1.91757931218458	t_test
LINC00896	2.2853935908806e-05	0.00024956706924792	6.74173185170123	t_test
LINC00910	0.000498609653965555	0.00279991909290922	1.63218909012899	t_test
LINC00924	4.26959555885348e-09	3.33841709887496e-07	0.231516448986132	t_test
LINC00963	1.86604707960509e-06	3.75189710781007e-05	0.630067562159026	t_test
LINC00964	0.00032525660593911	0.00199458313521185	3.0287695530665	t_test
LINC00968	1.08836364091236e-06	2.47142078649575e-05	0.199187804366738	t_test
LINC00987	0.000127649941649661	0.000982505644634737	0.549240756746328	t_test
LINC00989	2.49180251108871e-07	7.81822877046051e-06	0.39818013199901	t_test
LINC01002	0.00185245162576125	0.00771358977895175	2.1742031165107	t_test
LINC01003	0.00121091375857503	0.00562732186296281	1.60529305626752	t_test
LINC01004	0.00242431528993913	0.00956905217807706	1.87375481846374	t_test
LINC01012	0.000473569102129039	0.00269376604744532	3.70534389444134	t_test
LINC01013	2.94364388450406e-06	5.25376441125615e-05	0.423087028325493	t_test
LINC01081	3.1606615249759e-12	1.22901691468193e-09	0.141650772487884	t_test
LINC01082	5.37229553773623e-13	2.94043642432096e-10	0.0795324922179968	t_test
LINC01089	0.00381811390253353	0.0137686889340265	1.85130255346675	t_test
LINC01122	0.0146129457357939	0.0396956150697791	7.68369927933865	t_test
LINC01124	0.0102998372949593	0.0301120161656776	1.65676039298036	t_test
LINC01134	3.47001448440239e-05	0.000342550928861046	4.05219816188331	t_test
LINC01137	0.000239949482322997	0.00157388968032368	1.69040152331532	t_test
LINC01138	1.23380092351803e-08	7.23536113005928e-07	2.30332874970144	t_test
LINC01140	9.82299739372077e-06	0.00013077860854451	0.604271825165715	t_test
LINC01144	0.00326252149584018	0.0120926868988026	1.79992666548667	t_test
LINC01146	0.00350500009632028	0.0128847988615475	3.70192128198497	t_test
LINC01160	0.00129396879366267	0.0059349071485869	0.298162148289896	t_test
LINC01176	0.00306636075754855	0.0115041074574898	2.08087238786627	t_test
LINC01186	2.11287145068147e-05	0.000235297410288373	8.87086888815869	t_test
LINC01197	6.65581045343859e-08	2.82642433565849e-06	0.287387296300049	t_test
LINC01203	0.00010512595842693	0.000846160900671659	12.6759519743414	t_test
LINC01224	0.00294284248148266	0.0110913864298268	4.45855245605668	t_test
LINC01226	2.53603297086829e-07	7.88849461782682e-06	8.06173968309628	t_test
LINC01229	0.00130766688153399	0.00596994166676221	0.479361861043951	t_test
LINC01232	1.49525110330828e-07	5.45600513696042e-06	3.47111546596785	t_test
LINC01237	4.72447183737174e-06	7.43538283415118e-05	0.52908563334323	t_test
LINC01238	0.00032554706469962	0.00199458313521185	0.611737966177208	t_test
LINC01239	0.0116843052212245	0.0333663116056533	1.69605592024547	t_test
LINC01266	5.95210100613193e-06	8.88486350188057e-05	0.508075956165092	t_test
LINC01285	5.44244031528451e-06	8.30014272231934e-05	7.41365720933116	t_test
LINC01303	0.0131077763548395	0.0363973541848588	3.70670750656953	t_test
LINC01311	4.62374813569777e-05	0.000433839682218042	2.65397825427349	t_test
LINC01322	5.47915782791063e-06	8.3303492161382e-05	12.7317834106334	t_test
LINC01341	0.0164096382328857	0.0435997184116476	2.74867233188741	t_test
LINC01352	4.62252108965922e-06	7.32171668413547e-05	0.11937941611809	t_test
LINC01354	8.19348405625936e-06	0.000113410899436253	0.230874759404706	t_test
LINC01355	4.98525963424615e-05	0.000463346961477293	2.65931060196458	t_test
LINC01366	6.64210918849787e-06	9.62324407721779e-05	0.38977943896379	t_test
LINC01389	0.000607625553121284	0.00326764571471118	3.38258969135881	t_test
LINC01393	0.000618244482043092	0.00331750797227045	2.67872043211026	t_test
LINC01409	1.54268156907755e-05	0.000181485234184635	2.92949998248769	t_test
LINC01410	6.52615164000815e-05	0.000575095223232203	3.44734907656218	t_test
LINC01424	6.31102062739335e-05	0.000559138266376612	4.50383806120101	t_test
LINC01426	0.00143006545995784	0.00637511534457225	4.20917487828425	t_test
LINC01431	0.000712766363779803	0.00369977566699611	2.09631046653358	t_test
LINC01484	0.00794936853332985	0.0245816631482629	4.47402960831957	t_test
LINC01535	0.00170463524510494	0.00724696695648549	2.66069653376802	t_test
LINC01537	2.95187132876086e-08	1.43969486786891e-06	0.455497076132009	t_test
LINC01550	2.36723223096717e-13	1.78035919821379e-10	0.523894832837003	t_test
LINC01562	3.30859583641002e-05	0.000329255415962742	0.529864702070967	t_test
LINC01572	1.8652081523972e-05	0.000212685540710847	3.87716709426252	t_test
LINC01579	0.00457263133634968	0.015896105831234	1.95773774158599	t_test
LINC01588	0.00816312030501633	0.025100830600818	1.77834503620229	t_test
LINC01589	6.51023951992351e-07	1.65306391108986e-05	0.546844325520094	t_test
LINC01605	0.00257745231694158	0.0100288547498059	4.87084070195493	t_test
LINC01607	0.00213070184834371	0.00860314533191895	2.86672476529925	t_test
LINC01614	0.00386222364386085	0.0138870902698238	7.8963958155596	t_test
LINC01615	1.63249354013514e-05	0.000189661867422304	8.94937824850446	t_test
LINC01618	0.00279717646056544	0.0107160238695577	2.81149736400304	t_test
LINC01679	0.00061261140120162	0.00329086560776356	0.621836997828493	t_test
LINC01694	1.76208699288713e-06	3.63483790277912e-05	10.9246922007971	t_test
LINC01697	1.75231904798289e-05	0.00020121034103412	0.487667325600822	t_test
LINC01703	0.00556280350957155	0.0186157405490146	1.82447325179468	t_test
LINC01748	0.00242646744867615	0.00956987882480281	2.56299828226715	t_test
LINC01750	9.54032435530403e-09	6.02508176592662e-07	0.453088509911567	t_test
LINC01778	9.0730450702257e-09	5.88076579156997e-07	0.0789127371686034	t_test
LINC01798	1.00714032741194e-07	3.8759166037744e-06	0.157455449805555	t_test
LINC01801	3.58378759355128e-07	1.03845515799021e-05	0.516912620272916	t_test
LINC01816	0.00103439306134522	0.00496146077914952	2.33659330407624	t_test
LINC01819	0.00594635144611776	0.0196985388188138	5.708593674811	t_test
