"","lncRNA","MIRNA","miRNA"
"433","HSPA8P5","MIRLET7A2","hsa-let-7a-5p"
"434","HSPA8P5","MIRLET7A3","hsa-let-7a-5p"
"435","HSPA8P8","MIRLET7A1","hsa-let-7a-5p"
"436","HSPA8P8","MIRLET7A2","hsa-let-7a-5p"
"437","HSPA8P8","MIRLET7A3","hsa-let-7a-5p"
"438","LDHBP2","MIRLET7A1","hsa-let-7a-5p"
"439","LDHBP2","MIRLET7A2","hsa-let-7a-5p"
"440","LDHBP2","MIRLET7A3","hsa-let-7a-5p"
"441","LINC00294","MIRLET7A1","hsa-let-7a-5p"
"442","LINC00294","MIRLET7A2","hsa-let-7a-5p"
"443","LINC00294","MIRLET7A3","hsa-let-7a-5p"
"444","LINC00462","MIRLET7A1","hsa-let-7a-5p"
"445","LINC00462","MIRLET7A2","hsa-let-7a-5p"
"446","LINC00462","MIRLET7A3","hsa-let-7a-5p"
"447","LINC00632","MIRLET7A1","hsa-let-7a-5p"
"448","LINC00632","MIRLET7A2","hsa-let-7a-5p"
"449","LINC00632","MIRLET7A3","hsa-let-7a-5p"
"450","LINC01033","MIRLET7A1","hsa-let-7a-5p"
"451","LINC01033","MIRLET7A2","hsa-let-7a-5p"
"452","LINC01033","MIRLET7A3","hsa-let-7a-5p"
"453","LINC01146","MIRLET7A1","hsa-let-7a-5p"
"454","LINC01146","MIRLET7A2","hsa-let-7a-5p"
"455","LINC01146","MIRLET7A3","hsa-let-7a-5p"
"456","LINC01184","MIRLET7A1","hsa-let-7a-5p"
"457","LINC01184","MIRLET7A2","hsa-let-7a-5p"
"458","LINC01184","MIRLET7A3","hsa-let-7a-5p"
"459","LINC01391","MIRLET7A1","hsa-let-7a-5p"
"460","LINC01391","MIRLET7A2","hsa-let-7a-5p"
"461","LINC01391","MIRLET7A3","hsa-let-7a-5p"
"462","LINC01620","MIRLET7A1","hsa-let-7a-5p"
"463","LINC01620","MIRLET7A2","hsa-let-7a-5p"
"464","LINC01620","MIRLET7A3","hsa-let-7a-5p"
"465","LINC01772","MIRLET7A1","hsa-let-7a-5p"
"466","LINC01772","MIRLET7A2","hsa-let-7a-5p"
"467","LINC01772","MIRLET7A3","hsa-let-7a-5p"
"468","LINC02179","MIRLET7A1","hsa-let-7a-5p"
"469","LINC02179","MIRLET7A2","hsa-let-7a-5p"
"470","LINC02179","MIRLET7A3","hsa-let-7a-5p"
"471","LINC02228","MIRLET7A1","hsa-let-7a-5p"
"472","LINC02228","MIRLET7A2","hsa-let-7a-5p"
"473","LINC02228","MIRLET7A3","hsa-let-7a-5p"
"474","LINC02271","MIRLET7A1","hsa-let-7a-5p"
"475","LINC02271","MIRLET7A2","hsa-let-7a-5p"
"476","LINC02271","MIRLET7A3","hsa-let-7a-5p"
"477","LINC02616","MIRLET7A1","hsa-let-7a-5p"
"478","LINC02616","MIRLET7A2","hsa-let-7a-5p"
"479","LINC02616","MIRLET7A3","hsa-let-7a-5p"
"480","LOC100128253","MIRLET7A1","hsa-let-7a-5p"
"481","LOC100128253","MIRLET7A2","hsa-let-7a-5p"
"482","LOC100128253","MIRLET7A3","hsa-let-7a-5p"
"483","LOC100128988","MIRLET7A1","hsa-let-7a-5p"
"484","LOC100128988","MIRLET7A2","hsa-let-7a-5p"
"485","LOC100128988","MIRLET7A3","hsa-let-7a-5p"
"486","LOC100130950","MIRLET7A1","hsa-let-7a-5p"
"487","LOC100130950","MIRLET7A2","hsa-let-7a-5p"
"488","LOC100130950","MIRLET7A3","hsa-let-7a-5p"
"489","LOC100506023","MIRLET7A1","hsa-let-7a-5p"
"490","LOC100506023","MIRLET7A2","hsa-let-7a-5p"
"491","LOC100506023","MIRLET7A3","hsa-let-7a-5p"
"492","LOC101927027","MIRLET7A1","hsa-let-7a-5p"
"493","LOC101927027","MIRLET7A2","hsa-let-7a-5p"
"494","LOC101927027","MIRLET7A3","hsa-let-7a-5p"
"495","LOC202181","MIRLET7A1","hsa-let-7a-5p"
"496","LOC202181","MIRLET7A2","hsa-let-7a-5p"
"497","LOC202181","MIRLET7A3","hsa-let-7a-5p"
"498","LOC400682","MIRLET7A1","hsa-let-7a-5p"
"499","LOC400682","MIRLET7A2","hsa-let-7a-5p"
"500","LOC400682","MIRLET7A3","hsa-let-7a-5p"
"501","LOC652276","MIRLET7A1","hsa-let-7a-5p"
"502","LOC652276","MIRLET7A2","hsa-let-7a-5p"
"503","LOC652276","MIRLET7A3","hsa-let-7a-5p"
"504","LY86-AS1","MIRLET7A1","hsa-let-7a-5p"
"505","LY86-AS1","MIRLET7A2","hsa-let-7a-5p"
"506","LY86-AS1","MIRLET7A3","hsa-let-7a-5p"
"507","MALAT1","MIRLET7A1","hsa-let-7a-5p"
"508","MALAT1","MIRLET7A2","hsa-let-7a-5p"
"509","MALAT1","MIRLET7A3","hsa-let-7a-5p"
"510","MARK2P16","MIRLET7A1","hsa-let-7a-5p"
"511","MARK2P16","MIRLET7A2","hsa-let-7a-5p"
"512","MARK2P16","MIRLET7A3","hsa-let-7a-5p"
"513","MCF2L-AS1","MIRLET7A1","hsa-let-7a-5p"
"514","MCF2L-AS1","MIRLET7A2","hsa-let-7a-5p"
"515","MCF2L-AS1","MIRLET7A3","hsa-let-7a-5p"
"516","MIR155HG","MIRLET7A1","hsa-let-7a-5p"
"517","MIR155HG","MIRLET7A2","hsa-let-7a-5p"
"518","MIR155HG","MIRLET7A3","hsa-let-7a-5p"
"519","MRPL51P2","MIRLET7A1","hsa-let-7a-5p"
"520","MRPL51P2","MIRLET7A2","hsa-let-7a-5p"
"521","MRPL51P2","MIRLET7A3","hsa-let-7a-5p"
"522","MTATP6P1","MIRLET7A1","hsa-let-7a-5p"
"523","MTATP6P1","MIRLET7A2","hsa-let-7a-5p"
"524","MTATP6P1","MIRLET7A3","hsa-let-7a-5p"
"525","MTATP8P1","MIRLET7A1","hsa-let-7a-5p"
"526","MTATP8P1","MIRLET7A2","hsa-let-7a-5p"
"527","MTATP8P1","MIRLET7A3","hsa-let-7a-5p"
"528","MTCYBP13","MIRLET7A1","hsa-let-7a-5p"
"529","MTCYBP13","MIRLET7A2","hsa-let-7a-5p"
"530","MTCYBP13","MIRLET7A3","hsa-let-7a-5p"
"531","MTND2P28","MIRLET7A1","hsa-let-7a-5p"
"532","MTND2P28","MIRLET7A2","hsa-let-7a-5p"
"533","MTND2P28","MIRLET7A3","hsa-let-7a-5p"
"534","MTND5P11","MIRLET7A1","hsa-let-7a-5p"
"535","MTND5P11","MIRLET7A2","hsa-let-7a-5p"
"536","MTND5P11","MIRLET7A3","hsa-let-7a-5p"
"537","NEAT1","MIRLET7A1","hsa-let-7a-5p"
"538","NEAT1","MIRLET7A2","hsa-let-7a-5p"
"539","NEAT1","MIRLET7A3","hsa-let-7a-5p"
"540","NORAD","MIRLET7A1","hsa-let-7a-5p"
"541","NORAD","MIRLET7A2","hsa-let-7a-5p"
"542","NORAD","MIRLET7A3","hsa-let-7a-5p"
"543","NUTM2A-AS1","MIRLET7A1","hsa-let-7a-5p"
"544","NUTM2A-AS1","MIRLET7A2","hsa-let-7a-5p"
"545","NUTM2A-AS1","MIRLET7A3","hsa-let-7a-5p"
"546","OIP5-AS1","MIRLET7A1","hsa-let-7a-5p"
"547","OIP5-AS1","MIRLET7A2","hsa-let-7a-5p"
"548","OIP5-AS1","MIRLET7A3","hsa-let-7a-5p"
"549","PCNAP3","MIRLET7A1","hsa-let-7a-5p"
"550","PCNAP3","MIRLET7A2","hsa-let-7a-5p"
"551","PCNAP3","MIRLET7A3","hsa-let-7a-5p"
"552","PDCD4-AS1","MIRLET7A1","hsa-let-7a-5p"
"553","PDCD4-AS1","MIRLET7A2","hsa-let-7a-5p"
"554","PDCD4-AS1","MIRLET7A3","hsa-let-7a-5p"
"555","PIN1P1","MIRLET7A1","hsa-let-7a-5p"
"556","PIN1P1","MIRLET7A2","hsa-let-7a-5p"
"557","PIN1P1","MIRLET7A3","hsa-let-7a-5p"
"558","PRKRA-AS1","MIRLET7A1","hsa-let-7a-5p"
"559","PRKRA-AS1","MIRLET7A2","hsa-let-7a-5p"
"560","PRKRA-AS1","MIRLET7A3","hsa-let-7a-5p"
"561","PTCHD1-AS","MIRLET7A1","hsa-let-7a-5p"
"562","PTCHD1-AS","MIRLET7A2","hsa-let-7a-5p"
"563","PTCHD1-AS","MIRLET7A3","hsa-let-7a-5p"
"564","PTP4A1P7","MIRLET7A1","hsa-let-7a-5p"
"565","PTP4A1P7","MIRLET7A2","hsa-let-7a-5p"
"566","PTP4A1P7","MIRLET7A3","hsa-let-7a-5p"
"567","PVT1","MIRLET7A1","hsa-let-7a-5p"
"568","PVT1","MIRLET7A2","hsa-let-7a-5p"
"569","PVT1","MIRLET7A3","hsa-let-7a-5p"
"570","RAB30-AS1","MIRLET7A1","hsa-let-7a-5p"
"571","RAB30-AS1","MIRLET7A2","hsa-let-7a-5p"
"572","RAB30-AS1","MIRLET7A3","hsa-let-7a-5p"
"573","RAC1P4","MIRLET7A1","hsa-let-7a-5p"
"574","RAC1P4","MIRLET7A2","hsa-let-7a-5p"
"575","RAC1P4","MIRLET7A3","hsa-let-7a-5p"
"576","RGS17P1","MIRLET7A1","hsa-let-7a-5p"
"577","RGS17P1","MIRLET7A2","hsa-let-7a-5p"
"578","RGS17P1","MIRLET7A3","hsa-let-7a-5p"
"579","RPL23AP53","MIRLET7A1","hsa-let-7a-5p"
"580","RPL23AP53","MIRLET7A2","hsa-let-7a-5p"
"581","RPL23AP53","MIRLET7A3","hsa-let-7a-5p"
"582","RPL37AP8","MIRLET7A1","hsa-let-7a-5p"
"583","RPL37AP8","MIRLET7A2","hsa-let-7a-5p"
"584","RPL37AP8","MIRLET7A3","hsa-let-7a-5p"
"585","RPL6P27","MIRLET7A1","hsa-let-7a-5p"
"586","RPL6P27","MIRLET7A2","hsa-let-7a-5p"
"587","RPL6P27","MIRLET7A3","hsa-let-7a-5p"
"588","RPL9P6","MIRLET7A1","hsa-let-7a-5p"
"589","RPL9P6","MIRLET7A2","hsa-let-7a-5p"
"590","RPL9P6","MIRLET7A3","hsa-let-7a-5p"
"591","RPSAP58","MIRLET7A1","hsa-let-7a-5p"
"592","RPSAP58","MIRLET7A2","hsa-let-7a-5p"
"593","RPSAP58","MIRLET7A3","hsa-let-7a-5p"
"594","RUNDC3A-AS1","MIRLET7A1","hsa-let-7a-5p"
"595","RUNDC3A-AS1","MIRLET7A2","hsa-let-7a-5p"
"596","RUNDC3A-AS1","MIRLET7A3","hsa-let-7a-5p"
"597","SBDSP1","MIRLET7A1","hsa-let-7a-5p"
"598","SBDSP1","MIRLET7A2","hsa-let-7a-5p"
"599","SBDSP1","MIRLET7A3","hsa-let-7a-5p"
"600","SETP4","MIRLET7A1","hsa-let-7a-5p"
"601","SETP4","MIRLET7A2","hsa-let-7a-5p"
"602","SETP4","MIRLET7A3","hsa-let-7a-5p"
"603","SLC2AXP1","MIRLET7A1","hsa-let-7a-5p"
"604","SLC2AXP1","MIRLET7A2","hsa-let-7a-5p"
"605","SLC2AXP1","MIRLET7A3","hsa-let-7a-5p"
"606","SNHG1","MIRLET7A1","hsa-let-7a-5p"
"607","SNHG1","MIRLET7A2","hsa-let-7a-5p"
"608","SNHG1","MIRLET7A3","hsa-let-7a-5p"
"609","SNHG16","MIRLET7A1","hsa-let-7a-5p"
"610","SNHG16","MIRLET7A2","hsa-let-7a-5p"
"611","SNHG16","MIRLET7A3","hsa-let-7a-5p"
"612","SNHG20","MIRLET7A1","hsa-let-7a-5p"
"613","SNHG20","MIRLET7A2","hsa-let-7a-5p"
"614","SNHG20","MIRLET7A3","hsa-let-7a-5p"
"615","SNHG4","MIRLET7A1","hsa-let-7a-5p"
"616","SNHG4","MIRLET7A2","hsa-let-7a-5p"
"617","SNHG4","MIRLET7A3","hsa-let-7a-5p"
"618","SOX21-AS1","MIRLET7A1","hsa-let-7a-5p"
"619","SOX21-AS1","MIRLET7A2","hsa-let-7a-5p"
"620","SOX21-AS1","MIRLET7A3","hsa-let-7a-5p"
"621","ST20-AS1","MIRLET7A1","hsa-let-7a-5p"
"622","ST20-AS1","MIRLET7A2","hsa-let-7a-5p"
"623","ST20-AS1","MIRLET7A3","hsa-let-7a-5p"
"624","STK24P1","MIRLET7A1","hsa-let-7a-5p"
"625","STK24P1","MIRLET7A2","hsa-let-7a-5p"
"626","STK24P1","MIRLET7A3","hsa-let-7a-5p"
"627","TAS2R15P","MIRLET7A1","hsa-let-7a-5p"
"628","TAS2R15P","MIRLET7A2","hsa-let-7a-5p"
"629","TAS2R15P","MIRLET7A3","hsa-let-7a-5p"
"630","TATDN2P1","MIRLET7A1","hsa-let-7a-5p"
"631","TATDN2P1","MIRLET7A2","hsa-let-7a-5p"
"632","TATDN2P1","MIRLET7A3","hsa-let-7a-5p"
"633","TMSB4XP4","MIRLET7A1","hsa-let-7a-5p"
"634","TMSB4XP4","MIRLET7A2","hsa-let-7a-5p"
"635","TMSB4XP4","MIRLET7A3","hsa-let-7a-5p"
"636","TP53TG1","MIRLET7A1","hsa-let-7a-5p"
"637","TP53TG1","MIRLET7A2","hsa-let-7a-5p"
"638","TP53TG1","MIRLET7A3","hsa-let-7a-5p"
"639","TRG-AS1","MIRLET7A1","hsa-let-7a-5p"
"640","TRG-AS1","MIRLET7A2","hsa-let-7a-5p"
"641","TRG-AS1","MIRLET7A3","hsa-let-7a-5p"
"642","TRMT10BP1","MIRLET7A1","hsa-let-7a-5p"
"643","TRMT10BP1","MIRLET7A2","hsa-let-7a-5p"
"644","TRMT10BP1","MIRLET7A3","hsa-let-7a-5p"
"645","TTN-AS1","MIRLET7A1","hsa-let-7a-5p"
"646","TTN-AS1","MIRLET7A2","hsa-let-7a-5p"
"647","TTN-AS1","MIRLET7A3","hsa-let-7a-5p"
"648","TTTY15","MIRLET7A1","hsa-let-7a-5p"
"649","TTTY15","MIRLET7A2","hsa-let-7a-5p"
"650","TTTY15","MIRLET7A3","hsa-let-7a-5p"
"651","TUG1","MIRLET7A1","hsa-let-7a-5p"
"652","TUG1","MIRLET7A2","hsa-let-7a-5p"
"653","TUG1","MIRLET7A3","hsa-let-7a-5p"
"654","U91328.1","MIRLET7A1","hsa-let-7a-5p"
"655","U91328.1","MIRLET7A2","hsa-let-7a-5p"
"656","U91328.1","MIRLET7A3","hsa-let-7a-5p"
"657","UBA6-AS1","MIRLET7A1","hsa-let-7a-5p"
"658","UBA6-AS1","MIRLET7A2","hsa-let-7a-5p"
"659","UBA6-AS1","MIRLET7A3","hsa-let-7a-5p"
"660","UBBP3","MIRLET7A1","hsa-let-7a-5p"
"661","UBBP3","MIRLET7A2","hsa-let-7a-5p"
"662","UBBP3","MIRLET7A3","hsa-let-7a-5p"
"663","UNC93B8","MIRLET7A1","hsa-let-7a-5p"
"664","UNC93B8","MIRLET7A2","hsa-let-7a-5p"
"665","UNC93B8","MIRLET7A3","hsa-let-7a-5p"
"666","VPS35P1","MIRLET7A1","hsa-let-7a-5p"
"667","VPS35P1","MIRLET7A2","hsa-let-7a-5p"
"668","VPS35P1","MIRLET7A3","hsa-let-7a-5p"
"669","XIST","MIRLET7A1","hsa-let-7a-5p"
"670","XIST","MIRLET7A2","hsa-let-7a-5p"
"671","XIST","MIRLET7A3","hsa-let-7a-5p"
"672","XLOC_000647","MIRLET7A1","hsa-let-7a-5p"
"673","XLOC_000647","MIRLET7A2","hsa-let-7a-5p"
"674","XLOC_000647","MIRLET7A3","hsa-let-7a-5p"
"675","XLOC_001310","MIRLET7A1","hsa-let-7a-5p"
"676","XLOC_001310","MIRLET7A2","hsa-let-7a-5p"
"677","XLOC_001310","MIRLET7A3","hsa-let-7a-5p"
"678","XLOC_003554","MIRLET7A1","hsa-let-7a-5p"
"679","XLOC_003554","MIRLET7A2","hsa-let-7a-5p"
"680","XLOC_003554","MIRLET7A3","hsa-let-7a-5p"
"681","XLOC_004797","MIRLET7A1","hsa-let-7a-5p"
"682","XLOC_004797","MIRLET7A2","hsa-let-7a-5p"
"683","XLOC_004797","MIRLET7A3","hsa-let-7a-5p"
"684","XLOC_005208","MIRLET7A1","hsa-let-7a-5p"
"685","XLOC_005208","MIRLET7A2","hsa-let-7a-5p"
"686","XLOC_005208","MIRLET7A3","hsa-let-7a-5p"
"687","XLOC_005582","MIRLET7A1","hsa-let-7a-5p"
"688","XLOC_005582","MIRLET7A2","hsa-let-7a-5p"
"689","XLOC_005582","MIRLET7A3","hsa-let-7a-5p"
"690","XLOC_006192","MIRLET7A1","hsa-let-7a-5p"
"691","XLOC_006192","MIRLET7A2","hsa-let-7a-5p"
"692","XLOC_006192","MIRLET7A3","hsa-let-7a-5p"
"693","XLOC_006516","MIRLET7A1","hsa-let-7a-5p"
"694","XLOC_006516","MIRLET7A2","hsa-let-7a-5p"
"695","XLOC_006516","MIRLET7A3","hsa-let-7a-5p"
"696","XLOC_006663","MIRLET7A1","hsa-let-7a-5p"
"697","XLOC_006663","MIRLET7A2","hsa-let-7a-5p"
"698","XLOC_006663","MIRLET7A3","hsa-let-7a-5p"
"699","XLOC_006922","MIRLET7A1","hsa-let-7a-5p"
"700","XLOC_006922","MIRLET7A2","hsa-let-7a-5p"
"701","XLOC_006922","MIRLET7A3","hsa-let-7a-5p"
"702","XLOC_007896","MIRLET7A1","hsa-let-7a-5p"
"703","XLOC_007896","MIRLET7A2","hsa-let-7a-5p"
"704","XLOC_007896","MIRLET7A3","hsa-let-7a-5p"
"705","XLOC_008185","MIRLET7A1","hsa-let-7a-5p"
"706","XLOC_008185","MIRLET7A2","hsa-let-7a-5p"
"707","XLOC_008185","MIRLET7A3","hsa-let-7a-5p"
"708","XLOC_008618","MIRLET7A1","hsa-let-7a-5p"
"709","XLOC_008618","MIRLET7A2","hsa-let-7a-5p"
"710","XLOC_008618","MIRLET7A3","hsa-let-7a-5p"
"711","XLOC_009233","MIRLET7A1","hsa-let-7a-5p"
"712","XLOC_009233","MIRLET7A2","hsa-let-7a-5p"
"713","XLOC_009233","MIRLET7A3","hsa-let-7a-5p"
"714","XLOC_009544","MIRLET7A1","hsa-let-7a-5p"
"715","XLOC_009544","MIRLET7A2","hsa-let-7a-5p"
"716","XLOC_009544","MIRLET7A3","hsa-let-7a-5p"
"717","XLOC_010445","MIRLET7A1","hsa-let-7a-5p"
"718","XLOC_010445","MIRLET7A2","hsa-let-7a-5p"
"719","XLOC_010445","MIRLET7A3","hsa-let-7a-5p"
"720","XLOC_010897","MIRLET7A1","hsa-let-7a-5p"
"721","XLOC_010897","MIRLET7A2","hsa-let-7a-5p"
"722","XLOC_010897","MIRLET7A3","hsa-let-7a-5p"
"723","XLOC_011219","MIRLET7A1","hsa-let-7a-5p"
"724","XLOC_011219","MIRLET7A2","hsa-let-7a-5p"
"725","XLOC_011219","MIRLET7A3","hsa-let-7a-5p"
"726","XLOC_011248","MIRLET7A1","hsa-let-7a-5p"
"727","XLOC_011248","MIRLET7A2","hsa-let-7a-5p"
"728","XLOC_011248","MIRLET7A3","hsa-let-7a-5p"
"729","XLOC_011313","MIRLET7A1","hsa-let-7a-5p"
"730","XLOC_011313","MIRLET7A2","hsa-let-7a-5p"
"731","XLOC_011313","MIRLET7A3","hsa-let-7a-5p"
"732","XLOC_011772","MIRLET7A1","hsa-let-7a-5p"
"733","XLOC_011772","MIRLET7A2","hsa-let-7a-5p"
"734","XLOC_011772","MIRLET7A3","hsa-let-7a-5p"
"735","XLOC_012738","MIRLET7A1","hsa-let-7a-5p"
"736","XLOC_012738","MIRLET7A2","hsa-let-7a-5p"
"737","XLOC_012738","MIRLET7A3","hsa-let-7a-5p"
"738","XLOC_012877","MIRLET7A1","hsa-let-7a-5p"
"739","XLOC_012877","MIRLET7A2","hsa-let-7a-5p"
"740","XLOC_012877","MIRLET7A3","hsa-let-7a-5p"
"741","XLOC_014209","MIRLET7A1","hsa-let-7a-5p"
"742","XLOC_014209","MIRLET7A2","hsa-let-7a-5p"
"743","XLOC_014209","MIRLET7A3","hsa-let-7a-5p"
"744","YBX1P4","MIRLET7A1","hsa-let-7a-5p"
"745","YBX1P4","MIRLET7A2","hsa-let-7a-5p"
"746","YBX1P4","MIRLET7A3","hsa-let-7a-5p"
"747","YEATS2-AS1","MIRLET7A1","hsa-let-7a-5p"
"748","YEATS2-AS1","MIRLET7A2","hsa-let-7a-5p"
"749","YEATS2-AS1","MIRLET7A3","hsa-let-7a-5p"
"750","Z93241.1","MIRLET7A1","hsa-let-7a-5p"
"751","Z93241.1","MIRLET7A2","hsa-let-7a-5p"
"752","Z93241.1","MIRLET7A3","hsa-let-7a-5p"
"753","ZNF587P1","MIRLET7A1","hsa-let-7a-5p"
"754","ZNF587P1","MIRLET7A2","hsa-let-7a-5p"
"755","ZNF587P1","MIRLET7A3","hsa-let-7a-5p"
"756","ABCD1P5","MIRLET7B","hsa-let-7b-5p"
"757","AC002091.1","MIRLET7B","hsa-let-7b-5p"
"758","AC004461.1","MIRLET7B","hsa-let-7b-5p"
"759","AC005014.1","MIRLET7B","hsa-let-7b-5p"
"760","AC005224.1","MIRLET7B","hsa-let-7b-5p"
"761","AC005261.1","MIRLET7B","hsa-let-7b-5p"
"762","AC005682.1","MIRLET7B","hsa-let-7b-5p"
"763","AC006484.1","MIRLET7B","hsa-let-7b-5p"
"764","AC006504.1","MIRLET7B","hsa-let-7b-5p"
"765","AC007318.1","MIRLET7B","hsa-let-7b-5p"
"766","AC007386.1","MIRLET7B","hsa-let-7b-5p"
"767","AC007620.3","MIRLET7B","hsa-let-7b-5p"
"768","AC008124.1","MIRLET7B","hsa-let-7b-5p"
"769","AC010615.1","MIRLET7B","hsa-let-7b-5p"
"770","AC011330.1","MIRLET7B","hsa-let-7b-5p"
"771","AC011416.3","MIRLET7B","hsa-let-7b-5p"
"772","AC011815.1","MIRLET7B","hsa-let-7b-5p"
"773","AC012498.1","MIRLET7B","hsa-let-7b-5p"
"774","AC012557.2","MIRLET7B","hsa-let-7b-5p"
"775","AC012613.2","MIRLET7B","hsa-let-7b-5p"
"776","AC012618.1","MIRLET7B","hsa-let-7b-5p"
"777","AC016355.1","MIRLET7B","hsa-let-7b-5p"
"778","AC016876.2","MIRLET7B","hsa-let-7b-5p"
"779","AC018735.1","MIRLET7B","hsa-let-7b-5p"
"780","AC020612.3","MIRLET7B","hsa-let-7b-5p"
"781","AC021351.1","MIRLET7B","hsa-let-7b-5p"
"782","AC025161.1","MIRLET7B","hsa-let-7b-5p"
"783","AC025164.1","MIRLET7B","hsa-let-7b-5p"
"784","AC025419.1","MIRLET7B","hsa-let-7b-5p"
"785","AC025470.1","MIRLET7B","hsa-let-7b-5p"
"786","AC051619.7","MIRLET7B","hsa-let-7b-5p"
"787","AC068631.3","MIRLET7B","hsa-let-7b-5p"
"788","AC074117.1","MIRLET7B","hsa-let-7b-5p"
"789","AC078817.1","MIRLET7B","hsa-let-7b-5p"
"790","AC087392.3","MIRLET7B","hsa-let-7b-5p"
"791","AC087500.1","MIRLET7B","hsa-let-7b-5p"
"792","AC087516.2","MIRLET7B","hsa-let-7b-5p"
"793","AC090877.2","MIRLET7B","hsa-let-7b-5p"
"794","AC092718.4","MIRLET7B","hsa-let-7b-5p"
"795","AC092809.3","MIRLET7B","hsa-let-7b-5p"
"796","AC093330.1","MIRLET7B","hsa-let-7b-5p"
"797","AC093809.1","MIRLET7B","hsa-let-7b-5p"
"798","AC095055.1","MIRLET7B","hsa-let-7b-5p"
"799","AC096570.1","MIRLET7B","hsa-let-7b-5p"
"800","AC100770.1","MIRLET7B","hsa-let-7b-5p"
"801","AC100870.1","MIRLET7B","hsa-let-7b-5p"
"802","AC103718.1","MIRLET7B","hsa-let-7b-5p"
"803","AC104212.1","MIRLET7B","hsa-let-7b-5p"
"804","AC106872.7","MIRLET7B","hsa-let-7b-5p"
"805","AC107068.1","MIRLET7B","hsa-let-7b-5p"
"806","AC116351.1","MIRLET7B","hsa-let-7b-5p"
"807","AC124891.1","MIRLET7B","hsa-let-7b-5p"
"808","AC125612.1","MIRLET7B","hsa-let-7b-5p"
"809","AC130371.2","MIRLET7B","hsa-let-7b-5p"
"810","AC135012.1","MIRLET7B","hsa-let-7b-5p"
"811","AC135050.6","MIRLET7B","hsa-let-7b-5p"
"812","AC139795.1","MIRLET7B","hsa-let-7b-5p"
"813","AC141586.1","MIRLET7B","hsa-let-7b-5p"
"814","AC233964.1","MIRLET7B","hsa-let-7b-5p"
"815","AC239600.2","MIRLET7B","hsa-let-7b-5p"
"816","ACTBP11","MIRLET7B","hsa-let-7b-5p"
"817","ACTG1P12","MIRLET7B","hsa-let-7b-5p"
"818","ACTG1P15","MIRLET7B","hsa-let-7b-5p"
"819","AGAP2-AS1","MIRLET7B","hsa-let-7b-5p"
"820","AJ239328.1","MIRLET7B","hsa-let-7b-5p"
"821","AL009174.1","MIRLET7B","hsa-let-7b-5p"
"822","AL030996.1","MIRLET7B","hsa-let-7b-5p"
"823","AL033519.2","MIRLET7B","hsa-let-7b-5p"
"824","AL035446.2","MIRLET7B","hsa-let-7b-5p"
"825","AL049870.1","MIRLET7B","hsa-let-7b-5p"
"826","AL080243.1","MIRLET7B","hsa-let-7b-5p"
"827","AL118496.1","MIRLET7B","hsa-let-7b-5p"
"828","AL121723.1","MIRLET7B","hsa-let-7b-5p"
"829","AL157713.1","MIRLET7B","hsa-let-7b-5p"
"830","AL354798.1","MIRLET7B","hsa-let-7b-5p"
"831","AL355075.4","MIRLET7B","hsa-let-7b-5p"
"832","AL355488.1","MIRLET7B","hsa-let-7b-5p"
"833","AL356653.1","MIRLET7B","hsa-let-7b-5p"
"834","AL358472.2","MIRLET7B","hsa-let-7b-5p"
"835","AL365440.1","MIRLET7B","hsa-let-7b-5p"
"836","AL390728.1","MIRLET7B","hsa-let-7b-5p"
"837","AL390728.4","MIRLET7B","hsa-let-7b-5p"
"838","AL391416.1","MIRLET7B","hsa-let-7b-5p"
"839","AL445471.1","MIRLET7B","hsa-let-7b-5p"
"840","AL590226.2","MIRLET7B","hsa-let-7b-5p"
"841","AL596087.1","MIRLET7B","hsa-let-7b-5p"
"842","AP000766.1","MIRLET7B","hsa-let-7b-5p"
"843","AP001979.1","MIRLET7B","hsa-let-7b-5p"
"844","AP006296.1","MIRLET7B","hsa-let-7b-5p"
"845","ARHGAP27P1-BPTFP1-KPNA2P3","MIRLET7B","hsa-let-7b-5p"
"846","ARL6IP1P3","MIRLET7B","hsa-let-7b-5p"
"847","ASH2LP3","MIRLET7B","hsa-let-7b-5p"
"848","ASTN2-AS1","MIRLET7B","hsa-let-7b-5p"
"849","AURKAPS1","MIRLET7B","hsa-let-7b-5p"
"850","BACE1-AS","MIRLET7B","hsa-let-7b-5p"
"851","BPIFB5P","MIRLET7B","hsa-let-7b-5p"
"852","BZW1P2","MIRLET7B","hsa-let-7b-5p"
"853","C10orf25","MIRLET7B","hsa-let-7b-5p"
"854","C18orf65","MIRLET7B","hsa-let-7b-5p"
"855","CDC27P1","MIRLET7B","hsa-let-7b-5p"
"856","CSNK1G2P1","MIRLET7B","hsa-let-7b-5p"
"857","CTBP1-DT","MIRLET7B","hsa-let-7b-5p"
"858","CXCR2P1","MIRLET7B","hsa-let-7b-5p"
"859","DBF4P1","MIRLET7B","hsa-let-7b-5p"
"860","DDX39AP1","MIRLET7B","hsa-let-7b-5p"
"861","DLEU1","MIRLET7B","hsa-let-7b-5p"
"862","DNAH10OS","MIRLET7B","hsa-let-7b-5p"
"863","DUSP5P1","MIRLET7B","hsa-let-7b-5p"
"864","EBLN3P","MIRLET7B","hsa-let-7b-5p"
"865","EDNRB-AS1","MIRLET7B","hsa-let-7b-5p"
"866","EDRF1-AS1","MIRLET7B","hsa-let-7b-5p"
