"","lncRNA","miRNA","MIRNA"
"60024","AC012531.1","hsa-miR-670-5p","MIR670"
"60025","LINC00943","hsa-miR-670-5p","MIR670"
"60026","AL137782.1","hsa-miR-670-5p","MIR670"
"60027","AL096870.2","hsa-miR-670-5p","MIR670"
"60028","MEG3","hsa-miR-670-5p","MIR670"
"60029","AL117209.1","hsa-miR-670-5p","MIR670"
"60030","AL583810.2","hsa-miR-670-5p","MIR670"
"60031","AL928654.4","hsa-miR-670-5p","MIR670"
"60032","AC022929.2","hsa-miR-670-5p","MIR670"
"60033","AC116913.1","hsa-miR-670-5p","MIR670"
"60034","AL031710.2","hsa-miR-670-5p","MIR670"
"60035","AC022167.2","hsa-miR-670-5p","MIR670"
"60036","AC109597.2","hsa-miR-670-5p","MIR670"
"60037","AC026471.4","hsa-miR-670-5p","MIR670"
"60038","AC007342.5","hsa-miR-670-5p","MIR670"
"60039","AC004943.2","hsa-miR-670-5p","MIR670"
"60040","AC046158.2","hsa-miR-670-5p","MIR670"
"60041","AC009108.5","hsa-miR-670-5p","MIR670"
"60042","AC092384.3","hsa-miR-670-5p","MIR670"
"60043","MIR22HG","hsa-miR-670-5p","MIR670"
"60044","AC104581.4","hsa-miR-670-5p","MIR670"
"60045","AC007952.4","hsa-miR-670-5p","MIR670"
"60046","AC233702.9","hsa-miR-670-5p","MIR670"
"60047","AC091271.1","hsa-miR-670-5p","MIR670"
"60048","AC018628.1","hsa-miR-670-5p","MIR670"
"60049","AC007780.1","hsa-miR-670-5p","MIR670"
"60050","AC124319.4","hsa-miR-670-5p","MIR670"
"60051","LINC00667","hsa-miR-670-5p","MIR670"
"60052","AP005131.6","hsa-miR-670-5p","MIR670"
"60053","AC007996.1","hsa-miR-670-5p","MIR670"
"60054","AC116447.1","hsa-miR-670-5p","MIR670"
"60055","AC120049.1","hsa-miR-670-5p","MIR670"
"60056","AC010336.1","hsa-miR-670-5p","MIR670"
"60057","LINC00661","hsa-miR-670-5p","MIR670"
"60058","AC005253.2","hsa-miR-670-5p","MIR670"
"60059","AC092279.1","hsa-miR-670-5p","MIR670"
"60060","AC005614.2","hsa-miR-670-5p","MIR670"
"60061","PTOV1-AS1","hsa-miR-670-5p","MIR670"
"60062","AC022150.4","hsa-miR-670-5p","MIR670"
"60063","LINC00261","hsa-miR-670-5p","MIR670"
"60064","AL109614.1","hsa-miR-670-5p","MIR670"
"60065","AF254983.1","hsa-miR-670-5p","MIR670"
"60066","AF127577.4","hsa-miR-670-5p","MIR670"
"60067","AJ239328.1","hsa-miR-670-5p","MIR670"
"60068","DUXAP8","hsa-miR-670-5p","MIR670"
"60069","AC016026.1","hsa-miR-670-5p","MIR670"
"60070","THAP7-AS1","hsa-miR-670-5p","MIR670"
"60071","GUSBP11","hsa-miR-670-5p","MIR670"
"60072","AC253536.3","hsa-miR-670-5p","MIR670"
"60073","AL008635.1","hsa-miR-670-5p","MIR670"
"60074","AL021707.1","hsa-miR-670-5p","MIR670"
"60075","AC004656.1","hsa-miR-670-5p","MIR670"
"60076","TSIX","hsa-miR-670-5p","MIR670"
"60077","XIST","hsa-miR-670-5p","MIR670"
"60078","FTX","hsa-miR-670-5p","MIR670"
"60079","AC005538.2","hsa-miR-671-3p","MIR671"
"60080","ITGA9-AS1","hsa-miR-671-3p","MIR671"
"60081","AC106047.1","hsa-miR-671-3p","MIR671"
"60082","AC008771.1","hsa-miR-671-3p","MIR671"
"60083","TRAM2-AS1","hsa-miR-671-3p","MIR671"
"60084","AL355987.4","hsa-miR-671-3p","MIR671"
"60085","AC010997.6","hsa-miR-671-3p","MIR671"
"60086","NEAT1","hsa-miR-671-3p","MIR671"
"60087","AP004609.3","hsa-miR-671-3p","MIR671"
"60088","ATP11A-AS1","hsa-miR-671-3p","MIR671"
"60089","AL139099.4","hsa-miR-671-3p","MIR671"
"60090","AC020917.4","hsa-miR-671-3p","MIR671"
"60091","MIR663AHG","hsa-miR-671-3p","MIR671"
"60092","AP000317.2","hsa-miR-671-3p","MIR671"
"60093","Z95331.1","hsa-miR-671-3p","MIR671"
"60094","LINC00899","hsa-miR-671-3p","MIR671"
"60095","LINC00894","hsa-miR-671-3p","MIR671"
"60096","AL034417.2","hsa-miR-671-5p","MIR671"
"60097","MIR34AHG","hsa-miR-671-5p","MIR671"
"60098","AL137127.1","hsa-miR-671-5p","MIR671"
"60099","AL049795.2","hsa-miR-671-5p","MIR671"
"60100","AL451085.2","hsa-miR-671-5p","MIR671"
"60101","AL451050.2","hsa-miR-671-5p","MIR671"
"60102","AL513329.1","hsa-miR-671-5p","MIR671"
"60103","MIR181A1HG","hsa-miR-671-5p","MIR671"
"60104","MIR29B2CHG","hsa-miR-671-5p","MIR671"
"60105","AC013268.5","hsa-miR-671-5p","MIR671"
"60106","AC112229.4","hsa-miR-671-5p","MIR671"
"60107","PAX8-AS1","hsa-miR-671-5p","MIR671"
"60108","RP11-65I12.1","hsa-miR-671-5p","MIR671"
"60109","AC005540.1","hsa-miR-671-5p","MIR671"
"60110","AC012485.1","hsa-miR-671-5p","MIR671"
"60111","LINC00852","hsa-miR-671-5p","MIR671"
"60112","ITGA9-AS1","hsa-miR-671-5p","MIR671"
"60113","PTPRG-AS1","hsa-miR-671-5p","MIR671"
"60114","AC083798.2","hsa-miR-671-5p","MIR671"
"60115","LINC01391","hsa-miR-671-5p","MIR671"
"60116","AC097103.2","hsa-miR-671-5p","MIR671"
"60117","AC080013.1","hsa-miR-671-5p","MIR671"
"60118","LINC00885","hsa-miR-671-5p","MIR671"
"60119","AC078852.1","hsa-miR-671-5p","MIR671"
"60120","AC079228.1","hsa-miR-671-5p","MIR671"
"60121","MIR4458HG","hsa-miR-671-5p","MIR671"
"60122","PURPL","hsa-miR-671-5p","MIR671"
"60123","AC025178.1","hsa-miR-671-5p","MIR671"
"60124","AC034231.1","hsa-miR-671-5p","MIR671"
"60125","AC005609.1","hsa-miR-671-5p","MIR671"
"60126","LINC00473","hsa-miR-671-5p","MIR671"
"60127","AC092171.5","hsa-miR-671-5p","MIR671"
"60128","AC080080.1","hsa-miR-671-5p","MIR671"
"60129","AC003092.1","hsa-miR-671-5p","MIR671"
"60130","STAG3L5P-PVRIG2P-PILRB","hsa-miR-671-5p","MIR671"
"60131","AC069281.2","hsa-miR-671-5p","MIR671"
"60132","AC006333.2","hsa-miR-671-5p","MIR671"
"60133","SND1-IT1","hsa-miR-671-5p","MIR671"
"60134","LINC01006","hsa-miR-671-5p","MIR671"
"60135","AF131215.4","hsa-miR-671-5p","MIR671"
"60136","AC055854.1","hsa-miR-671-5p","MIR671"
"60137","AP003469.4","hsa-miR-671-5p","MIR671"
"60138","CASC8","hsa-miR-671-5p","MIR671"
"60139","AC067930.1","hsa-miR-671-5p","MIR671"
"60140","AC105219.1","hsa-miR-671-5p","MIR671"
"60141","AL845472.1","hsa-miR-671-5p","MIR671"
"60142","AL158825.2","hsa-miR-671-5p","MIR671"
"60143","AL161729.3","hsa-miR-671-5p","MIR671"
"60144","AL162586.1","hsa-miR-671-5p","MIR671"
"60145","LINC00963","hsa-miR-671-5p","MIR671"
"60146","AL157392.3","hsa-miR-671-5p","MIR671"
"60147","C10orf25","hsa-miR-671-5p","MIR671"
"60148","AC022532.1","hsa-miR-671-5p","MIR671"
"60149","AL589863.1","hsa-miR-671-5p","MIR671"
"60150","NUTM2B-AS1","hsa-miR-671-5p","MIR671"
"60151","LINC00858","hsa-miR-671-5p","MIR671"
"60152","ADIRF-AS1","hsa-miR-671-5p","MIR671"
"60153","RPARP-AS1","hsa-miR-671-5p","MIR671"
"60154","AL158835.1","hsa-miR-671-5p","MIR671"
"60155","AP006284.1","hsa-miR-671-5p","MIR671"
"60156","H19","hsa-miR-671-5p","MIR671"
"60157","KCNQ1OT1","hsa-miR-671-5p","MIR671"
"60158","AC091564.7","hsa-miR-671-5p","MIR671"
"60159","NEAT1","hsa-miR-671-5p","MIR671"
"60160","SENCR","hsa-miR-671-5p","MIR671"
"60161","CD27-AS1","hsa-miR-671-5p","MIR671"
"60162","AC010186.3","hsa-miR-671-5p","MIR671"
"60163","AC092747.4","hsa-miR-671-5p","MIR671"
"60164","AC004466.1","hsa-miR-671-5p","MIR671"
"60165","AC125603.2","hsa-miR-671-5p","MIR671"
"60166","LINC00943","hsa-miR-671-5p","MIR671"
"60167","FZD10-AS1","hsa-miR-671-5p","MIR671"
"60168","AC131212.2","hsa-miR-671-5p","MIR671"
"60169","AL161772.1","hsa-miR-671-5p","MIR671"
"60170","N4BP2L2-IT2","hsa-miR-671-5p","MIR671"
"60171","AL138820.1","hsa-miR-671-5p","MIR671"
"60172","LINC02344","hsa-miR-671-5p","MIR671"
"60173","TPT1-AS1","hsa-miR-671-5p","MIR671"
"60174","DLEU1","hsa-miR-671-5p","MIR671"
"60175","LINC00346","hsa-miR-671-5p","MIR671"
"60176","AL161756.1","hsa-miR-671-5p","MIR671"
"60177","AL355076.2","hsa-miR-671-5p","MIR671"
"60178","AL136040.1","hsa-miR-671-5p","MIR671"
"60179","AL928654.4","hsa-miR-671-5p","MIR671"
"60180","AC087286.4","hsa-miR-671-5p","MIR671"
"60181","AC087284.1","hsa-miR-671-5p","MIR671"
"60182","AC012676.3","hsa-miR-671-5p","MIR671"
"60183","AC022167.2","hsa-miR-671-5p","MIR671"
"60184","AC008741.2","hsa-miR-671-5p","MIR671"
"60185","AC106739.1","hsa-miR-671-5p","MIR671"
"60186","AC135050.5","hsa-miR-671-5p","MIR671"
"60187","AC093520.1","hsa-miR-671-5p","MIR671"
"60188","AC092120.1","hsa-miR-671-5p","MIR671"
"60189","AC015799.1","hsa-miR-671-5p","MIR671"
"60190","AC104581.4","hsa-miR-671-5p","MIR671"
"60191","AC098850.4","hsa-miR-671-5p","MIR671"
"60192","SPAG5-AS1","hsa-miR-671-5p","MIR671"
"60193","AC006449.6","hsa-miR-671-5p","MIR671"
"60194","AC073508.3","hsa-miR-671-5p","MIR671"
"60195","ASB16-AS1","hsa-miR-671-5p","MIR671"
"60196","MAPT-IT1","hsa-miR-671-5p","MIR671"
"60197","AC018521.1","hsa-miR-671-5p","MIR671"
"60198","LINC00511","hsa-miR-671-5p","MIR671"
"60199","SNHG16","hsa-miR-671-5p","MIR671"
"60200","AC021683.2","hsa-miR-671-5p","MIR671"
"60201","AC145207.5","hsa-miR-671-5p","MIR671"
"60202","LINC00667","hsa-miR-671-5p","MIR671"
"60203","AC048380.2","hsa-miR-671-5p","MIR671"
"60204","AC011095.1","hsa-miR-671-5p","MIR671"
"60205","AC008738.7","hsa-miR-671-5p","MIR671"
"60206","AC020910.5","hsa-miR-671-5p","MIR671"
"60207","SDCBP2-AS1","hsa-miR-671-5p","MIR671"
"60208","AP000317.2","hsa-miR-671-5p","MIR671"
"60209","HLCS-IT1","hsa-miR-671-5p","MIR671"
"60210","AP001505.1","hsa-miR-671-5p","MIR671"
"60211","AC016026.1","hsa-miR-671-5p","MIR671"
"60212","AP000350.7","hsa-miR-671-5p","MIR671"
"60213","LINC01521","hsa-miR-671-5p","MIR671"
"60214","AL022311.1","hsa-miR-671-5p","MIR671"
"60215","LINC01278","hsa-miR-671-5p","MIR671"
"60216","XIST","hsa-miR-671-5p","MIR671"
"60217","DANT2","hsa-miR-671-5p","MIR671"
"60218","MIR503HG","hsa-miR-671-5p","MIR671"
"60219","AL078639.1","hsa-miR-671-5p","MIR671"
"60220","AP4B1-AS1","hsa-miR-675-3p","MIR675"
"60221","AC242426.2","hsa-miR-675-3p","MIR675"
"60222","AC242426.3","hsa-miR-675-3p","MIR675"
"60223","AC243772.2","hsa-miR-675-3p","MIR675"
"60224","BX323046.1","hsa-miR-675-3p","MIR675"
"60225","AC110769.2","hsa-miR-675-3p","MIR675"
"60226","AC009948.5","hsa-miR-675-3p","MIR675"
"60227","THUMPD3-AS1","hsa-miR-675-3p","MIR675"
"60228","SH3BP5-AS1","hsa-miR-675-3p","MIR675"
"60229","AC092902.2","hsa-miR-675-3p","MIR675"
"60230","AC008972.1","hsa-miR-675-3p","MIR675"
"60231","HOXA-AS3","hsa-miR-675-3p","MIR675"
"60232","AC005089.1","hsa-miR-675-3p","MIR675"
"60233","AC000123.3","hsa-miR-675-3p","MIR675"
"60234","AC034111.1","hsa-miR-675-3p","MIR675"
"60235","AC055822.1","hsa-miR-675-3p","MIR675"
"60236","AC091047.1","hsa-miR-675-3p","MIR675"
"60237","PVT1","hsa-miR-675-3p","MIR675"
"60238","EBLN3P","hsa-miR-675-3p","MIR675"
"60239","LINC00963","hsa-miR-675-3p","MIR675"
"60240","NEAT1","hsa-miR-675-3p","MIR675"
"60241","AC068888.1","hsa-miR-675-3p","MIR675"
"60242","DLEU2","hsa-miR-675-3p","MIR675"
"60243","LINC00375","hsa-miR-675-3p","MIR675"
"60244","AL138955.1","hsa-miR-675-3p","MIR675"
"60245","AL163051.2","hsa-miR-675-3p","MIR675"
"60246","AL049840.3","hsa-miR-675-3p","MIR675"
"60247","OIP5-AS1","hsa-miR-675-3p","MIR675"
"60248","LOXL1-AS1","hsa-miR-675-3p","MIR675"
"60249","LINC01578","hsa-miR-675-3p","MIR675"
"60250","AC009022.1","hsa-miR-675-3p","MIR675"
"60251","LINC01572","hsa-miR-675-3p","MIR675"
"60252","AC092127.1","hsa-miR-675-3p","MIR675"
"60253","AC067852.2","hsa-miR-675-3p","MIR675"
"60254","AC005332.6","hsa-miR-675-3p","MIR675"
"60255","SNHG16","hsa-miR-675-3p","MIR675"
"60256","AC020917.4","hsa-miR-675-3p","MIR675"
"60257","LINC01270","hsa-miR-675-3p","MIR675"
"60258","BX890604.1","hsa-miR-675-3p","MIR675"
"60259","FAM239A","hsa-miR-675-3p","MIR675"
"60260","FAM239B","hsa-miR-675-3p","MIR675"
"60261","AC115618.3","hsa-miR-675-3p","MIR675"
"60262","XIST","hsa-miR-675-3p","MIR675"
"60263","LINC01134","hsa-miR-676-3p","MIR676"
"60264","AL356488.3","hsa-miR-676-3p","MIR676"
"60265","AC239868.1","hsa-miR-676-3p","MIR676"
"60266","AL365436.2","hsa-miR-676-3p","MIR676"
"60267","RC3H1-IT1","hsa-miR-676-3p","MIR676"
"60268","AL353708.3","hsa-miR-676-3p","MIR676"
"60269","AC012494.1","hsa-miR-676-3p","MIR676"
"60270","TBC1D8-AS1","hsa-miR-676-3p","MIR676"
"60271","AC016710.1","hsa-miR-676-3p","MIR676"
"60272","CAPN10-AS1","hsa-miR-676-3p","MIR676"
"60273","AC090948.3","hsa-miR-676-3p","MIR676"
"60274","KCNMB2-AS1","hsa-miR-676-3p","MIR676"
"60275","SOX2-OT","hsa-miR-676-3p","MIR676"
"60276","AC097478.1","hsa-miR-676-3p","MIR676"
"60277","AC104083.1","hsa-miR-676-3p","MIR676"
"60278","LINC01184","hsa-miR-676-3p","MIR676"
"60279","AC021078.1","hsa-miR-676-3p","MIR676"
"60280","HCG18","hsa-miR-676-3p","MIR676"
"60281","AC073957.2","hsa-miR-676-3p","MIR676"
"60282","AC007036.3","hsa-miR-676-3p","MIR676"
"60283","AC005154.1","hsa-miR-676-3p","MIR676"
"60284","AC016831.5","hsa-miR-676-3p","MIR676"
"60285","AC102945.2","hsa-miR-676-3p","MIR676"
"60286","MSC-AS1","hsa-miR-676-3p","MIR676"
"60287","CASC11","hsa-miR-676-3p","MIR676"
"60288","FAM201A","hsa-miR-676-3p","MIR676"
"60289","AL590705.5","hsa-miR-676-3p","MIR676"
"60290","GATA3-AS1","hsa-miR-676-3p","MIR676"
"60291","KCNQ1OT1","hsa-miR-676-3p","MIR676"
"60292","FAR1-IT1","hsa-miR-676-3p","MIR676"
"60293","AC129502.1","hsa-miR-676-3p","MIR676"
"60294","NEAT1","hsa-miR-676-3p","MIR676"
"60295","MALAT1","hsa-miR-676-3p","MIR676"
"60296","AC125611.4","hsa-miR-676-3p","MIR676"
"60297","LINC01619","hsa-miR-676-3p","MIR676"
"60298","LINC00540","hsa-miR-676-3p","MIR676"
"60299","AL137782.1","hsa-miR-676-3p","MIR676"
"60300","AC005280.3","hsa-miR-676-3p","MIR676"
"60301","IQCH-AS1","hsa-miR-676-3p","MIR676"
"60302","LOXL1-AS1","hsa-miR-676-3p","MIR676"
"60303","AC090181.2","hsa-miR-676-3p","MIR676"
"60304","AC015883.1","hsa-miR-676-3p","MIR676"
"60305","AC011933.2","hsa-miR-676-3p","MIR676"
"60306","AC011933.3","hsa-miR-676-3p","MIR676"
"60307","AC243964.3","hsa-miR-676-3p","MIR676"
"60308","AC007228.2","hsa-miR-676-3p","MIR676"
"60309","LINC01441","hsa-miR-676-3p","MIR676"
"60310","AJ239328.1","hsa-miR-676-3p","MIR676"
"60311","AC004019.18","hsa-miR-676-3p","MIR676"
"60312","AC003681.1","hsa-miR-676-3p","MIR676"
"60313","XIST","hsa-miR-676-3p","MIR676"
"60314","AL391244.1","hsa-miR-7-5p","MIR7-1"
"60315","AL391244.1","hsa-miR-7-5p","MIR7-2"
"60316","AL391244.1","hsa-miR-7-5p","MIR7-3"
"60317","NPPA-AS1","hsa-miR-7-5p","MIR7-1"
"60318","NPPA-AS1","hsa-miR-7-5p","MIR7-2"
"60319","NPPA-AS1","hsa-miR-7-5p","MIR7-3"
"60320","MIR137HG","hsa-miR-7-5p","MIR7-1"
"60321","MIR137HG","hsa-miR-7-5p","MIR7-2"
"60322","MIR137HG","hsa-miR-7-5p","MIR7-3"
"60323","AL391069.2","hsa-miR-7-5p","MIR7-1"
"60324","AL391069.2","hsa-miR-7-5p","MIR7-2"
"60325","AL391069.2","hsa-miR-7-5p","MIR7-3"
"60326","RUSC1-AS1","hsa-miR-7-5p","MIR7-1"
"60327","RUSC1-AS1","hsa-miR-7-5p","MIR7-2"
"60328","RUSC1-AS1","hsa-miR-7-5p","MIR7-3"
"60329","AL590666.2","hsa-miR-7-5p","MIR7-1"
"60330","AL590666.2","hsa-miR-7-5p","MIR7-2"
"60331","AL590666.2","hsa-miR-7-5p","MIR7-3"
"60332","MIR29B2CHG","hsa-miR-7-5p","MIR7-1"
"60333","MIR29B2CHG","hsa-miR-7-5p","MIR7-2"
"60334","MIR29B2CHG","hsa-miR-7-5p","MIR7-3"
"60335","AC007382.1","hsa-miR-7-5p","MIR7-1"
"60336","AC007382.1","hsa-miR-7-5p","MIR7-2"
"60337","AC007382.1","hsa-miR-7-5p","MIR7-3"
"60338","AC009506.1","hsa-miR-7-5p","MIR7-1"
"60339","AC009506.1","hsa-miR-7-5p","MIR7-2"
"60340","AC009506.1","hsa-miR-7-5p","MIR7-3"
"60341","LINC01124","hsa-miR-7-5p","MIR7-1"
"60342","LINC01124","hsa-miR-7-5p","MIR7-2"
"60343","LINC01124","hsa-miR-7-5p","MIR7-3"
"60344","LINC00852","hsa-miR-7-5p","MIR7-1"
"60345","LINC00852","hsa-miR-7-5p","MIR7-2"
"60346","LINC00852","hsa-miR-7-5p","MIR7-3"
"60347","LINC02069","hsa-miR-7-5p","MIR7-1"
"60348","LINC02069","hsa-miR-7-5p","MIR7-2"
"60349","LINC02069","hsa-miR-7-5p","MIR7-3"
"60350","CTBP1-AS2","hsa-miR-7-5p","MIR7-1"
"60351","CTBP1-AS2","hsa-miR-7-5p","MIR7-2"
"60352","CTBP1-AS2","hsa-miR-7-5p","MIR7-3"
"60353","AC021078.1","hsa-miR-7-5p","MIR7-1"
"60354","AC021078.1","hsa-miR-7-5p","MIR7-2"
"60355","AC021078.1","hsa-miR-7-5p","MIR7-3"
"60356","SERPINB9P1","hsa-miR-7-5p","MIR7-1"
"60357","SERPINB9P1","hsa-miR-7-5p","MIR7-2"
"60358","SERPINB9P1","hsa-miR-7-5p","MIR7-3"
"60359","AL137003.2","hsa-miR-7-5p","MIR7-1"
"60360","AL137003.2","hsa-miR-7-5p","MIR7-2"
"60361","AL137003.2","hsa-miR-7-5p","MIR7-3"
"60362","U91328.1","hsa-miR-7-5p","MIR7-1"
"60363","U91328.1","hsa-miR-7-5p","MIR7-2"
"60364","U91328.1","hsa-miR-7-5p","MIR7-3"
"60365","HCG15","hsa-miR-7-5p","MIR7-1"
"60366","HCG15","hsa-miR-7-5p","MIR7-2"
"60367","HCG15","hsa-miR-7-5p","MIR7-3"
"60368","AL662799.1","hsa-miR-7-5p","MIR7-1"
"60369","AL662799.1","hsa-miR-7-5p","MIR7-2"
"60370","AL662799.1","hsa-miR-7-5p","MIR7-3"
"60371","AL021368.2","hsa-miR-7-5p","MIR7-1"
"60372","AL021368.2","hsa-miR-7-5p","MIR7-2"
"60373","AL021368.2","hsa-miR-7-5p","MIR7-3"
"60374","Z99129.4","hsa-miR-7-5p","MIR7-1"
"60375","Z99129.4","hsa-miR-7-5p","MIR7-2"
"60376","Z99129.4","hsa-miR-7-5p","MIR7-3"
"60377","AL117378.1","hsa-miR-7-5p","MIR7-1"
"60378","AL117378.1","hsa-miR-7-5p","MIR7-2"
"60379","AL117378.1","hsa-miR-7-5p","MIR7-3"
"60380","AL590617.2","hsa-miR-7-5p","MIR7-1"
"60381","AL590617.2","hsa-miR-7-5p","MIR7-2"
"60382","AL590617.2","hsa-miR-7-5p","MIR7-3"
"60383","PACRG-AS1","hsa-miR-7-5p","MIR7-1"
"60384","PACRG-AS1","hsa-miR-7-5p","MIR7-2"
"60385","PACRG-AS1","hsa-miR-7-5p","MIR7-3"
"60386","AC069281.2","hsa-miR-7-5p","MIR7-1"
"60387","AC069281.2","hsa-miR-7-5p","MIR7-2"
"60388","AC069281.2","hsa-miR-7-5p","MIR7-3"
"60389","AC000123.3","hsa-miR-7-5p","MIR7-1"
"60390","AC000123.3","hsa-miR-7-5p","MIR7-2"
"60391","AC000123.3","hsa-miR-7-5p","MIR7-3"
"60392","LINC-PINT","hsa-miR-7-5p","MIR7-1"
"60393","LINC-PINT","hsa-miR-7-5p","MIR7-2"
"60394","LINC-PINT","hsa-miR-7-5p","MIR7-3"
"60395","LINC01003","hsa-miR-7-5p","MIR7-1"
"60396","LINC01003","hsa-miR-7-5p","MIR7-2"
"60397","LINC01003","hsa-miR-7-5p","MIR7-3"
"60398","AC105046.1","hsa-miR-7-5p","MIR7-1"
"60399","AC105046.1","hsa-miR-7-5p","MIR7-2"
"60400","AC105046.1","hsa-miR-7-5p","MIR7-3"
"60401","RBPMS-AS1","hsa-miR-7-5p","MIR7-1"
"60402","RBPMS-AS1","hsa-miR-7-5p","MIR7-2"
"60403","RBPMS-AS1","hsa-miR-7-5p","MIR7-3"
"60404","AC106038.1","hsa-miR-7-5p","MIR7-1"
"60405","AC106038.1","hsa-miR-7-5p","MIR7-2"
"60406","AC106038.1","hsa-miR-7-5p","MIR7-3"
"60407","AC108002.1","hsa-miR-7-5p","MIR7-1"
"60408","AC108002.1","hsa-miR-7-5p","MIR7-2"
"60409","AC108002.1","hsa-miR-7-5p","MIR7-3"
"60410","RHPN1-AS1","hsa-miR-7-5p","MIR7-1"
"60411","RHPN1-AS1","hsa-miR-7-5p","MIR7-2"
"60412","RHPN1-AS1","hsa-miR-7-5p","MIR7-3"
"60413","AL353795.3","hsa-miR-7-5p","MIR7-1"
"60414","AL353795.3","hsa-miR-7-5p","MIR7-2"
"60415","AL353795.3","hsa-miR-7-5p","MIR7-3"
"60416","AL158152.1","hsa-miR-7-5p","MIR7-1"
"60417","AL158152.1","hsa-miR-7-5p","MIR7-2"
"60418","AL158152.1","hsa-miR-7-5p","MIR7-3"
"60419","AL157392.3","hsa-miR-7-5p","MIR7-1"
"60420","AL157392.3","hsa-miR-7-5p","MIR7-2"
"60421","AL157392.3","hsa-miR-7-5p","MIR7-3"
"60422","NUTM2B-AS1","hsa-miR-7-5p","MIR7-1"
"60423","NUTM2B-AS1","hsa-miR-7-5p","MIR7-2"
"60424","NUTM2B-AS1","hsa-miR-7-5p","MIR7-3"
"60425","OLMALINC","hsa-miR-7-5p","MIR7-1"
"60426","OLMALINC","hsa-miR-7-5p","MIR7-2"
"60427","OLMALINC","hsa-miR-7-5p","MIR7-3"
"60428","KCNQ1OT1","hsa-miR-7-5p","MIR7-1"
"60429","KCNQ1OT1","hsa-miR-7-5p","MIR7-2"
"60430","KCNQ1OT1","hsa-miR-7-5p","MIR7-3"
"60431","AC124798.1","hsa-miR-7-5p","MIR7-1"
"60432","AC124798.1","hsa-miR-7-5p","MIR7-2"
"60433","AC124798.1","hsa-miR-7-5p","MIR7-3"
"60434","AC084117.1","hsa-miR-7-5p","MIR7-1"
"60435","AC084117.1","hsa-miR-7-5p","MIR7-2"
"60436","AC084117.1","hsa-miR-7-5p","MIR7-3"
"60437","PAUPAR","hsa-miR-7-5p","MIR7-1"
"60438","PAUPAR","hsa-miR-7-5p","MIR7-2"
"60439","PAUPAR","hsa-miR-7-5p","MIR7-3"
"60440","AP003559.1","hsa-miR-7-5p","MIR7-1"
"60441","AP003559.1","hsa-miR-7-5p","MIR7-2"
"60442","AP003559.1","hsa-miR-7-5p","MIR7-3"
"60443","SNHG1","hsa-miR-7-5p","MIR7-1"
"60444","SNHG1","hsa-miR-7-5p","MIR7-2"
"60445","SNHG1","hsa-miR-7-5p","MIR7-3"
"60446","AP000974.1","hsa-miR-7-5p","MIR7-1"
"60447","AP000974.1","hsa-miR-7-5p","MIR7-2"
"60448","AP000974.1","hsa-miR-7-5p","MIR7-3"
"60449","AP000892.3","hsa-miR-7-5p","MIR7-1"
"60450","AP000892.3","hsa-miR-7-5p","MIR7-2"
"60451","AP000892.3","hsa-miR-7-5p","MIR7-3"
"60452","BACE1-AS","hsa-miR-7-5p","MIR7-1"
"60453","BACE1-AS","hsa-miR-7-5p","MIR7-2"
"60454","BACE1-AS","hsa-miR-7-5p","MIR7-3"
"60455","AP003392.5","hsa-miR-7-5p","MIR7-1"
"60456","AP003392.5","hsa-miR-7-5p","MIR7-2"
"60457","AP003392.5","hsa-miR-7-5p","MIR7-3"
"60458","LINC01395","hsa-miR-7-5p","MIR7-1"
"60459","LINC01395","hsa-miR-7-5p","MIR7-2"
"60460","LINC01395","hsa-miR-7-5p","MIR7-3"
"60461","AC021054.1","hsa-miR-7-5p","MIR7-1"
"60462","AC021054.1","hsa-miR-7-5p","MIR7-2"
"60463","AC021054.1","hsa-miR-7-5p","MIR7-3"
"60464","LINC02389","hsa-miR-7-5p","MIR7-1"
"60465","LINC02389","hsa-miR-7-5p","MIR7-2"
"60466","LINC02389","hsa-miR-7-5p","MIR7-3"
"60467","HELLPAR","hsa-miR-7-5p","MIR7-1"
"60468","HELLPAR","hsa-miR-7-5p","MIR7-2"
"60469","HELLPAR","hsa-miR-7-5p","MIR7-3"
"60470","AC084018.2","hsa-miR-7-5p","MIR7-1"
"60471","AC084018.2","hsa-miR-7-5p","MIR7-2"
"60472","AC084018.2","hsa-miR-7-5p","MIR7-3"
"60473","AC027290.2","hsa-miR-7-5p","MIR7-1"
"60474","AC027290.2","hsa-miR-7-5p","MIR7-2"
"60475","AC027290.2","hsa-miR-7-5p","MIR7-3"
"60476","AC145423.3","hsa-miR-7-5p","MIR7-1"
"60477","AC145423.3","hsa-miR-7-5p","MIR7-2"
"60478","AC145423.3","hsa-miR-7-5p","MIR7-3"
"60479","AC122688.3","hsa-miR-7-5p","MIR7-1"
"60480","AC122688.3","hsa-miR-7-5p","MIR7-2"
"60481","AC122688.3","hsa-miR-7-5p","MIR7-3"
"60482","LINC00943","hsa-miR-7-5p","MIR7-1"
"60483","LINC00943","hsa-miR-7-5p","MIR7-2"
"60484","LINC00943","hsa-miR-7-5p","MIR7-3"
"60485","AL359538.1","hsa-miR-7-5p","MIR7-1"
"60486","AL359538.1","hsa-miR-7-5p","MIR7-2"
"60487","AL359538.1","hsa-miR-7-5p","MIR7-3"
"60488","SOX21-AS1","hsa-miR-7-5p","MIR7-1"
"60489","SOX21-AS1","hsa-miR-7-5p","MIR7-2"
